0	0	0	0	0.000210935	0.000674145	0.00295752	0.00591014	0.0123127	0.0343565	0.117122	0.077234	0.039298	0.0233018	0.0151521	0.0103122	0.00715389	0.00506984	0.00369252	0.00269015	
0	0	-0.000270249	-0.000549565	-0.00041433	-0.000255412	0.00119046	0.00184052	0.00295427	0.0294382	0.0407759	0.0929588	0.0530983	0.0276523	0.0170721	0.0112997	0.00774278	0.00541446	0.00382463	0.00278104	
0	0	0	0	0	0	0.000202684	0.00108107	0.00477563	0.0100643	0.0161194	0.0273589	0.0876577	0.0460413	0.0248233	0.0157945	0.0106316	0.0075371	0.00550259	0.00394052	
0	0	0	0	0	0	0.000281714	0.00107598	0.00355407	0.00429473	0.0106246	0.0155834	0.024972	0.0606208	0.0365406	0.0197107	0.0124448	0.00838877	0.00591851	0.00428373	
0	0	0	0	0	0	0	0	0	0.00387242	0.00599586	0.00621372	0.0144792	0.0230983	0.0388316	0.028296	0.0159929	0.010525	0.0072072	0.00516288	
0	0	0	0	0	0	0	0	0.00112152	0.00110188	0.00630281	0.00771257	0.00962814	0.0108801	0.0126121	0.036307	0.0235786	0.0127185	0.00834531	0.00574789	
0	0	0	0	0	0	0	0	0	0	0	0.000583209	0.00215968	0.00327802	0.00546137	0.0106539	0.0257248	0.0181039	0.0100956	0.00654204	
0	0	0	-0.00110915	-0.000990048	-0.000792112	-0.000702665	-0.000707213	-0.000696947	-0.000627505	-0.000575363	-0.000424375	0.00148295	0.00323902	0.00357282	0.00572217	0.00722199	0.0153757	0.0138937	0.00747315	
0	0	0	0	0	0	0	0	0	0.00157812	0.000860155	0.000513661	0.000372268	0.000255273	0.000537136	0.00128106	0.00196105	0.00926286	0.0147427	0.0102833	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00165523	0.00202325	0.00214309	0.00374485	0.0102376	
