Log(E/eV)	r [M]	Theta	Synchr	Brems ei
11.3443	6.63494	-14.9577	0.456959	-17.9904
11.5423	6.63494	-14.7598	0.456959	-17.9758
11.7402	6.63494	-14.5619	0.456959	-17.9616
11.9381	6.63494	-14.3639	0.456959	-17.948
12.1361	6.63494	-14.166	0.456959	-17.9347
12.334	6.63494	-13.968	0.456959	-17.9218
12.532	6.63494	-13.7701	0.456959	-17.9094
12.7299	6.63494	-13.5722	0.456959	-17.8972
12.9278	6.63494	-13.3742	0.456959	-17.8854
13.1258	6.63494	-13.1763	0.456959	-17.8739
13.3237	6.63494	-12.9784	0.456959	-17.8627
13.5217	6.63494	-12.7804	0.456959	-17.8518
13.7196	6.63494	-12.5825	0.456959	-17.8411
13.9175	6.63494	-12.3845	0.456959	-17.8307
14.1155	6.63494	-12.1866	0.456959	-17.8205
14.3134	6.63494	-11.9887	0.456959	-17.8106
14.5113	6.63494	-11.7907	0.456959	-17.8009
14.7093	6.63494	-11.5928	0.456959	-17.7914
14.9072	6.63494	-11.3949	0.456959	-17.7821
15.1052	6.63494	-11.1969	0.456959	-17.773
15.3031	6.63494	-10.999	0.456959	-17.7641
15.501	6.63494	-10.801	0.456959	-17.7554
15.699	6.63494	-10.6031	0.456959	-17.7469
6	7.8314	-18.9726	0.456959	-18.3049
6.19794	7.8314	-18.7746	0.456959	-18.1458
6.39588	7.8314	-18.5767	0.456959	-18.0296
6.59381	7.8314	-18.3788	0.456959	-17.938
6.79175	7.8314	-18.1808	0.456959	-17.8624
6.98969	7.8314	-17.9829	0.456959	-17.798
7.18763	7.8314	-17.7849	0.456959	-17.742
7.38557	7.8314	-17.587	0.456959	-17.6923
7.58351	7.8314	-17.3891	0.456959	-17.6478
7.78144	7.8314	-17.1911	0.456959	-17.6074
7.97938	7.8314	-16.9932	0.456959	-17.5705
8.17732	7.8314	-16.7953	0.456959	-17.5364
8.37526	7.8314	-16.5973	0.456959	-17.5048
8.5732	7.8314	-16.3994	0.456959	-17.4754
8.77113	7.8314	-16.2014	0.456959	-17.4478
8.96907	7.8314	-16.0035	0.456959	-17.4219
9.16701	7.8314	-15.8056	0.456959	-17.3974
9.36495	7.8314	-15.6076	0.456959	-17.3743
9.56289	7.8314	-15.4097	0.456959	-17.3523
9.76083	7.8314	-15.2117	0.456959	-17.3314
9.95876	7.8314	-15.0138	0.456959	-17.3114
10.1567	7.8314	-14.8159	0.456959	-17.2923
10.3546	7.8314	-14.6179	0.456959	-17.274
10.5526	7.8314	-14.42	0.456959	-17.2565
10.7505	7.8314	-14.2221	0.456959	-17.2396
10.9485	7.8314	-14.0241	0.456959	-17.2234
11.1464	7.8314	-13.8262	0.456959	-17.2078
11.3443	7.8314	-13.6282	0.456959	-17.1927
11.5423	7.8314	-13.4303	0.456959	-17.1781
11.7402	7.8314	-13.2324	0.456959	-17.1639
11.9381	7.8314	-13.0344	0.456959	-17.1503
12.1361	7.8314	-12.8365	0.456959	-17.137
12.334	7.8314	-12.6385	0.456959	-17.1241
12.532	7.8314	-12.4406	0.456959	-17.1117
12.7299	7.8314	-12.2427	0.456959	-17.0995
12.9278	7.8314	-12.0447	0.456959	-17.0877
13.1258	7.8314	-11.8468	0.456959	-17.0762
13.3237	7.8314	-11.6489	0.456959	-17.065
13.5217	7.8314	-11.4509	0.456959	-17.0541
13.7196	7.8314	-11.253	0.456959	-17.0434
13.9175	7.8314	-11.055	0.456959	-17.033
14.1155	7.8314	-10.8571	0.456959	-17.0228
14.3134	7.8314	-10.6592	0.456959	-17.0129
14.5113	7.8314	-10.4612	0.456959	-17.0032
14.7093	7.8314	-10.2633	0.456959	-16.9937
14.9072	7.8314	-10.0654	0.456959	-16.9844
15.1052	7.8314	-9.86741	0.456959	-16.9753
15.3031	7.8314	-9.66948	0.456959	-16.9664
15.501	7.8314	-9.47154	0.456959	-16.9577
15.699	7.8314	-9.2736	0.456959	-16.9492
6	9.02786	-19.7869	0.456959	-18.7935
6.19794	9.02786	-19.589	0.456959	-18.6344
6.39588	9.02786	-19.391	0.456959	-18.5182
6.59381	9.02786	-19.1931	0.456959	-18.4266
6.79175	9.02786	-18.9952	0.456959	-18.351
6.98969	9.02786	-18.7972	0.456959	-18.2866
7.18763	9.02786	-18.5993	0.456959	-18.2306
7.38557	9.02786	-18.4013	0.456959	-18.1809
7.58351	9.02786	-18.2034	0.456959	-18.1364
7.78144	9.02786	-18.0055	0.456959	-18.096
7.97938	9.02786	-17.8075	0.456959	-18.0591
8.17732	9.02786	-17.6096	0.456959	-18.025
8.37526	9.02786	-17.4116	0.456959	-17.9934
8.5732	9.02786	-17.2137	0.456959	-17.964
8.77113	9.02786	-17.0158	0.456959	-17.9364
8.96907	9.02786	-16.8178	0.456959	-17.9105
9.16701	9.02786	-16.6199	0.456959	-17.886
9.36495	9.02786	-16.422	0.456959	-17.8629
9.56289	9.02786	-16.224	0.456959	-17.8409
9.76083	9.02786	-16.0261	0.456959	-17.82
9.95876	9.02786	-15.8281	0.456959	-17.8
10.1567	9.02786	-15.6302	0.456959	-17.7809
10.3546	9.02786	-15.4323	0.456959	-17.7626
10.5526	9.02786	-15.2343	0.456959	-17.7451
10.7505	9.02786	-15.0364	0.456959	-17.7282
10.9485	9.02786	-14.8385	0.456959	-17.712
11.1464	9.02786	-14.6405	0.456959	-17.6964
11.3443	9.02786	-14.4426	0.456959	-17.6813
11.5423	9.02786	-14.2446	0.456959	-17.6667
11.7402	9.02786	-14.0467	0.456959	-17.6525
11.9381	9.02786	-13.8488	0.456959	-17.6389
12.1361	9.02786	-13.6508	0.456959	-17.6256
12.334	9.02786	-13.4529	0.456959	-17.6127
12.532	9.02786	-13.2549	0.456959	-17.6003
12.7299	9.02786	-13.057	0.456959	-17.5881
12.9278	9.02786	-12.8591	0.456959	-17.5763
13.1258	9.02786	-12.6611	0.456959	-17.5648
13.3237	9.02786	-12.4632	0.456959	-17.5536
13.5217	9.02786	-12.2653	0.456959	-17.5427
13.7196	9.02786	-12.0673	0.456959	-17.532
13.9175	9.02786	-11.8694	0.456959	-17.5216
14.1155	9.02786	-11.6714	0.456959	-17.5114
14.3134	9.02786	-11.4735	0.456959	-17.5015
14.5113	9.02786	-11.2756	0.456959	-17.4918
14.7093	9.02786	-11.0776	0.456959	-17.4823
14.9072	9.02786	-10.8797	0.456959	-17.473
15.1052	9.02786	-10.6817	0.456959	-17.4639
15.3031	9.02786	-10.4838	0.456959	-17.455
15.501	9.02786	-10.2859	0.456959	-17.4463
15.699	9.02786	-10.0879	0.456959	-17.4378
6	10.2243	-21.4496	0.456959	-19.7911
6.19794	10.2243	-21.2517	0.456959	-19.632
6.39588	10.2243	-21.0537	0.456959	-19.5158
6.59381	10.2243	-20.8558	0.456959	-19.4242
6.79175	10.2243	-20.6579	0.456959	-19.3486
6.98969	10.2243	-20.4599	0.456959	-19.2843
7.18763	10.2243	-20.262	0.456959	-19.2282
7.38557	10.2243	-20.0641	0.456959	-19.1786
7.58351	10.2243	-19.8661	0.456959	-19.134
7.78144	10.2243	-19.6682	0.456959	-19.0936
7.97938	10.2243	-19.4702	0.456959	-19.0567
8.17732	10.2243	-19.2723	0.456959	-19.0226
8.37526	10.2243	-19.0744	0.456959	-18.9911
8.5732	10.2243	-18.8764	0.456959	-18.9616
8.77113	10.2243	-18.6785	0.456959	-18.9341
8.96907	10.2243	-18.4806	0.456959	-18.9081
9.16701	10.2243	-18.2826	0.456959	-18.8837
9.36495	10.2243	-18.0847	0.456959	-18.8605
9.56289	10.2243	-17.8867	0.456959	-18.8385
9.76083	10.2243	-17.6888	0.456959	-18.8176
9.95876	10.2243	-17.4909	0.456959	-18.7976
10.1567	10.2243	-17.2929	0.456959	-18.7786
10.3546	10.2243	-17.095	0.456959	-18.7603
10.5526	10.2243	-16.897	0.456959	-18.7427
10.7505	10.2243	-16.6991	0.456959	-18.7259
10.9485	10.2243	-16.5012	0.456959	-18.7096
11.1464	10.2243	-16.3032	0.456959	-18.694
11.3443	10.2243	-16.1053	0.456959	-18.6789
11.5423	10.2243	-15.9074	0.456959	-18.6643
11.7402	10.2243	-15.7094	0.456959	-18.6502
11.9381	10.2243	-15.5115	0.456959	-18.6365
12.1361	10.2243	-15.3135	0.456959	-18.6232
12.334	10.2243	-15.1156	0.456959	-18.6104
12.532	10.2243	-14.9177	0.456959	-18.5979
12.7299	10.2243	-14.7197	0.456959	-18.5857
12.9278	10.2243	-14.5218	0.456959	-18.5739
13.1258	10.2243	-14.3239	0.456959	-18.5624
13.3237	10.2243	-14.1259	0.456959	-18.5512
13.5217	10.2243	-13.928	0.456959	-18.5403
13.7196	10.2243	-13.73	0.456959	-18.5296
13.9175	10.2243	-13.5321	0.456959	-18.5192
14.1155	10.2243	-13.3342	0.456959	-18.5091
14.3134	10.2243	-13.1362	0.456959	-18.4992
14.5113	10.2243	-12.9383	0.456959	-18.4895
14.7093	10.2243	-12.7403	0.456959	-18.48
14.9072	10.2243	-12.5424	0.456959	-18.4707
15.1052	10.2243	-12.3445	0.456959	-18.4616
15.3031	10.2243	-12.1465	0.456959	-18.4527
15.501	10.2243	-11.9486	0.456959	-18.4439
15.699	10.2243	-11.7507	0.456959	-18.4354
