Log(E/eV)	Log(R/pc)	Synchr	IC	ICAux	Diff	Acc
6	4.14844	0	0	0
7.22222	4.14844	0	0	0
8.44444	4.14844	0	0	0
9.66667	4.14844	0	0	0
10.8889	4.14844	0	0	0
12.1111	4.14844	0	0	0
13.3333	4.14844	0	0	0
14.5556	4.14844	0	0	0
15.7778	4.14844	0	0	0
17	4.14844	0	0	0
6	4.40139	0	7.13951e-40	-86.8905
7.22222	4.40139	0	7.13951e-40	-85.6682
8.44444	4.40139	0	7.13951e-40	-84.446
9.66667	4.40139	0	7.13951e-40	-83.2238
10.8889	4.40139	0	7.13951e-40	-82.0016
12.1111	4.40139	0	7.13951e-40	-80.7793
13.3333	4.40139	0	7.13951e-40	-79.5571
14.5556	4.40139	0	7.13951e-40	-78.3349
15.7778	4.40139	0	7.13951e-40	-77.1127
17	4.40139	0	7.13951e-40	-75.8905
6	4.65434	0	9.91405e-36	-78.6053
7.22222	4.65434	0	9.91405e-36	-77.3831
8.44444	4.65434	0	9.91405e-36	-76.1608
9.66667	4.65434	0	9.91405e-36	-74.9386
10.8889	4.65434	0	9.91405e-36	-73.7164
12.1111	4.65434	0	9.91405e-36	-72.4942
13.3333	4.65434	0	9.91405e-36	-71.272
14.5556	4.65434	0	9.91405e-36	-70.0497
15.7778	4.65434	0	9.91405e-36	-68.8275
17	4.65434	0	9.91405e-36	-67.6053
6	4.90729	0	7.19229e-31	-68.8841
7.22222	4.90729	0	7.19229e-31	-67.6618
8.44444	4.90729	0	7.19229e-31	-66.4396
9.66667	4.90729	0	7.19229e-31	-65.2174
10.8889	4.90729	0	7.19229e-31	-63.9952
12.1111	4.90729	0	7.19229e-31	-62.7729
13.3333	4.90729	0	7.19229e-31	-61.5507
14.5556	4.90729	0	7.19229e-31	-60.3285
15.7778	4.90729	0	7.19229e-31	-59.1063
17	4.90729	0	7.19229e-31	-57.8841
6	5.16025	0	6.9479e-26	-58.9141
7.22222	5.16025	0	6.9479e-26	-57.6919
8.44444	5.16025	0	6.9479e-26	-56.4696
9.66667	5.16025	0	6.9479e-26	-55.2474
10.8889	5.16025	0	6.9479e-26	-54.0252
12.1111	5.16025	0	6.9479e-26	-52.803
13.3333	5.16025	0	6.9479e-26	-51.5808
14.5556	5.16025	0	6.9479e-26	-50.3585
15.7778	5.16025	0	6.9479e-26	-49.1363
17	5.16025	0	6.9479e-26	-47.9141
6	5.4132	0	3.98255e-21	-49.3975
7.22222	5.4132	0	3.98255e-21	-48.1752
8.44444	5.4132	0	3.98255e-21	-46.953
9.66667	5.4132	0	3.98255e-21	-45.7308
10.8889	5.4132	0	3.98255e-21	-44.5086
12.1111	5.4132	0	3.98255e-21	-43.2864
13.3333	5.4132	0	3.98255e-21	-42.0641
14.5556	5.4132	0	3.98255e-21	-40.8419
15.7778	5.4132	0	3.98255e-21	-39.6197
17	5.4132	0	3.98255e-21	-38.3975
6	5.66615	0	9.26821e-17	-40.6638
7.22222	5.66615	0	9.26821e-17	-39.4416
8.44444	5.66615	0	9.26821e-17	-38.2194
9.66667	5.66615	0	9.26821e-17	-36.9971
10.8889	5.66615	0	9.26821e-17	-35.7749
12.1111	5.66615	0	9.26821e-17	-34.5527
13.3333	5.66615	0	9.26821e-17	-33.3305
14.5556	5.66615	0	9.26821e-17	-32.1082
15.7778	5.66615	0	9.26821e-17	-30.886
17	5.66615	0	9.26821e-17	-29.6638
6	5.9191	0	7.56832e-13	-32.8398
7.22222	5.9191	0	7.56832e-13	-31.6176
8.44444	5.9191	0	7.56832e-13	-30.3953
9.66667	5.9191	0	7.56832e-13	-29.1731
10.8889	5.9191	0	7.56832e-13	-27.9509
12.1111	5.9191	0	7.56832e-13	-26.7287
13.3333	5.9191	0	7.56832e-13	-25.5065
14.5556	5.9191	0	7.56832e-13	-24.2842
15.7778	5.9191	0	7.56832e-13	-23.062
17	5.9191	0	7.56832e-13	-21.8398
6	6.17206	0	2.12364e-09	-25.9436
7.22222	6.17206	0	2.12364e-09	-24.7214
8.44444	6.17206	0	2.12364e-09	-23.4992
9.66667	6.17206	0	2.12364e-09	-22.277
10.8889	6.17206	0	2.12364e-09	-21.0547
12.1111	6.17206	0	2.12364e-09	-19.8325
13.3333	6.17206	0	2.12364e-09	-18.6103
14.5556	6.17206	0	2.12364e-09	-17.3881
15.7778	6.17206	0	2.12364e-09	-16.1658
17	6.17206	0	2.12364e-09	-14.9436
6	6.42501	0	2.13897e-06	-19.9374
7.22222	6.42501	0	2.13897e-06	-18.7152
8.44444	6.42501	0	2.13897e-06	-17.4929
9.66667	6.42501	0	2.13897e-06	-16.2707
10.8889	6.42501	0	2.13897e-06	-15.0485
12.1111	6.42501	0	2.13897e-06	-13.8263
13.3333	6.42501	0	2.13897e-06	-12.604
14.5556	6.42501	0	2.13897e-06	-11.3818
15.7778	6.42501	0	2.13897e-06	-10.1596
17	6.42501	0	2.13897e-06	-8.93738
6	6.67796	0	0.000833211	-14.7563
7.22222	6.67796	0	0.000833211	-13.5341
8.44444	6.67796	0	0.000833211	-12.3118
9.66667	6.67796	0	0.000833211	-11.0896
10.8889	6.67796	0	0.000833211	-9.86739
12.1111	6.67796	0	0.000833211	-8.64517
13.3333	6.67796	0	0.000833211	-7.42295
14.5556	6.67796	0	0.000833211	-6.20073
15.7778	6.67796	0	0.000833211	-4.9785
17	6.67796	0	0.000833211	-3.75628
6	6.93091	0	0.136904	-10.325
7.22222	6.93091	0	0.136904	-9.10274
8.44444	6.93091	0	0.136904	-7.88052
9.66667	6.93091	0	0.136904	-6.65829
10.8889	6.93091	0	0.136904	-5.43607
12.1111	6.93091	0	0.136904	-4.21385
13.3333	6.93091	0	0.136904	-2.99163
14.5556	6.93091	0	0.136904	-1.7694
15.7778	6.93091	0	0.136904	-0.547182
17	6.93091	0	0.136904	0.67504
6	7.18387	0	10.3684	-6.56636
7.22222	7.18387	0	10.3684	-5.34414
8.44444	7.18387	0	10.3684	-4.12192
9.66667	7.18387	0	10.3684	-2.8997
10.8889	7.18387	0	10.3684	-1.67748
12.1111	7.18387	0	10.3684	-0.455254
13.3333	7.18387	0	10.3684	0.766969
14.5556	7.18387	0	10.3684	1.98919
15.7778	7.18387	0	10.3684	3.21141
17	7.18387	0	10.3684	4.43364
6	7.43682	0	394.16	-3.40645
7.22222	7.43682	0	394.16	-2.18422
8.44444	7.43682	0	394.16	-0.962002
9.66667	7.43682	0	394.16	0.26022
10.8889	7.43682	0	394.16	1.48244
12.1111	7.43682	0	394.16	2.70466
13.3333	7.43682	0	394.16	3.92689
14.5556	7.43682	0	394.16	5.14911
15.7778	7.43682	0	394.16	6.37133
17	7.43682	0	394.16	7.59355
6	7.68977	0	8140.84	-0.776452
7.22222	7.68977	0	8140.84	0.44577
8.44444	7.68977	0	8140.84	1.66799
9.66667	7.68977	0	8140.84	2.89021
10.8889	7.68977	0	8140.84	4.11244
12.1111	7.68977	0	8140.84	5.33466
13.3333	7.68977	0	8140.84	6.55688
14.5556	7.68977	0	8140.84	7.7791
15.7778	7.68977	0	8140.84	9.00133
17	7.68977	0	8140.84	10.2235
6	7.94272	0	98167	1.38614
7.22222	7.94272	0	98167	2.60836
8.44444	7.94272	0	98167	3.83059
9.66667	7.94272	0	98167	5.05281
10.8889	7.94272	0	98167	6.27503
12.1111	7.94272	0	98167	7.49725
13.3333	7.94272	0	98167	8.71947
14.5556	7.94272	0	98167	9.9417
15.7778	7.94272	0	98167	11.1639
17	7.94272	0	98167	12.3861
6	8.19568	0	737262	3.13745
7.22222	8.19568	0	737262	4.35968
8.44444	8.19568	0	737262	5.5819
9.66667	8.19568	0	737262	6.80412
10.8889	8.19568	0	737262	8.02634
12.1111	8.19568	0	737262	9.24856
13.3333	8.19568	0	737262	10.4708
14.5556	8.19568	0	737262	11.693
15.7778	8.19568	0	737262	12.9152
17	8.19568	0	737262	14.1375
6	8.44863	0	3.6527e+06	4.52744
7.22222	8.44863	0	3.6527e+06	5.74966
8.44444	8.44863	0	3.6527e+06	6.97188
