Log(E/eV)	r [M]	Theta	Synchr	Brems ei
6.98969	6.63494	0.228479	-5.63569	-10.3897
7.18763	6.63494	0.228479	-5.43775	-10.3337
7.38557	6.63494	0.228479	-5.23981	-10.284
7.58351	6.63494	0.228479	-5.04187	-10.2395
7.78144	6.63494	0.228479	-4.84393	-10.1991
7.97938	6.63494	0.228479	-4.646	-10.1621
8.17732	6.63494	0.228479	-4.44806	-10.1281
8.37526	6.63494	0.228479	-4.25012	-10.0965
8.5732	6.63494	0.228479	-4.05218	-10.0671
8.77113	6.63494	0.228479	-3.85424	-10.0395
8.96907	6.63494	0.228479	-3.6563	-10.0136
9.16701	6.63494	0.228479	-3.45837	-9.98912
9.36495	6.63494	0.228479	-3.26043	-9.96597
9.56289	6.63494	0.228479	-3.06249	-9.94398
9.76083	6.63494	0.228479	-2.86455	-9.92306
9.95876	6.63494	0.228479	-2.66661	-9.9031
10.1567	6.63494	0.228479	-2.46868	-9.88401
10.3546	6.63494	0.228479	-2.27074	-9.86573
10.5526	6.63494	0.228479	-2.0728	-9.84819
10.7505	6.63494	0.228479	-1.87486	-9.83133
10.9485	6.63494	0.228479	-1.67692	-9.81509
11.1464	6.63494	0.228479	-1.47898	-9.79945
11.3443	6.63494	0.228479	-1.28105	-9.78435
11.5423	6.63494	0.228479	-1.08311	-9.76975
11.7402	6.63494	0.228479	-0.88517	-9.75563
11.9381	6.63494	0.228479	-0.687232	-9.74195
12.1361	6.63494	0.228479	-0.489294	-9.7287
12.334	6.63494	0.228479	-0.291355	-9.71583
12.532	6.63494	0.228479	-0.0934173	-9.70334
12.7299	6.63494	0.228479	0.104521	-9.69119
12.9278	6.63494	0.228479	0.302459	-9.67938
13.1258	6.63494	0.228479	0.500397	-9.66787
13.3237	6.63494	0.228479	0.698335	-9.65667
13.5217	6.63494	0.228479	0.896274	-9.64574
13.7196	6.63494	0.228479	1.09421	-9.63509
13.9175	6.63494	0.228479	1.29215	-9.62469
14.1155	6.63494	0.228479	1.49009	-9.61453
14.3134	6.63494	0.228479	1.68803	-9.60461
14.5113	6.63494	0.228479	1.88596	-9.5949
14.7093	6.63494	0.228479	2.0839	-9.58541
14.9072	6.63494	0.228479	2.28184	-9.57612
15.1052	6.63494	0.228479	2.47978	-9.56703
15.3031	6.63494	0.228479	2.67772	-9.55812
15.501	6.63494	0.228479	2.87566	-9.54939
15.699	6.63494	0.228479	3.07359	-9.54084
6	7.8314	0.228479	-9.13729	-12.4037
6.19794	7.8314	0.228479	-8.93935	-12.2446
6.39588	7.8314	0.228479	-8.74142	-12.1284
6.59381	7.8314	0.228479	-8.54348	-12.0368
6.79175	7.8314	0.228479	-8.34554	-11.9612
6.98969	7.8314	0.228479	-8.1476	-11.8969
7.18763	7.8314	0.228479	-7.94966	-11.8408
7.38557	7.8314	0.228479	-7.75172	-11.7912
7.58351	7.8314	0.228479	-7.55379	-11.7466
7.78144	7.8314	0.228479	-7.35585	-11.7062
7.97938	7.8314	0.228479	-7.15791	-11.6693
8.17732	7.8314	0.228479	-6.95997	-11.6352
8.37526	7.8314	0.228479	-6.76203	-11.6037
8.5732	7.8314	0.228479	-6.5641	-11.5742
8.77113	7.8314	0.228479	-6.36616	-11.5467
8.96907	7.8314	0.228479	-6.16822	-11.5207
9.16701	7.8314	0.228479	-5.97028	-11.4963
9.36495	7.8314	0.228479	-5.77234	-11.4731
9.56289	7.8314	0.228479	-5.5744	-11.4511
9.76083	7.8314	0.228479	-5.37647	-11.4302
9.95876	7.8314	0.228479	-5.17853	-11.4102
10.1567	7.8314	0.228479	-4.98059	-11.3912
10.3546	7.8314	0.228479	-4.78265	-11.3729
10.5526	7.8314	0.228479	-4.58471	-11.3553
10.7505	7.8314	0.228479	-4.38678	-11.3385
10.9485	7.8314	0.228479	-4.18884	-11.3222
11.1464	7.8314	0.228479	-3.9909	-11.3066
11.3443	7.8314	0.228479	-3.79296	-11.2915
11.5423	7.8314	0.228479	-3.59502	-11.2769
11.7402	7.8314	0.228479	-3.39709	-11.2628
11.9381	7.8314	0.228479	-3.19915	-11.2491
12.1361	7.8314	0.228479	-3.00121	-11.2358
12.334	7.8314	0.228479	-2.80327	-11.223
12.532	7.8314	0.228479	-2.60533	-11.2105
12.7299	7.8314	0.228479	-2.40739	-11.1983
12.9278	7.8314	0.228479	-2.20946	-11.1865
13.1258	7.8314	0.228479	-2.01152	-11.175
13.3237	7.8314	0.228479	-1.81358	-11.1638
13.5217	7.8314	0.228479	-1.61564	-11.1529
13.7196	7.8314	0.228479	-1.4177	-11.1422
13.9175	7.8314	0.228479	-1.21977	-11.1318
14.1155	7.8314	0.228479	-1.02183	-11.1217
14.3134	7.8314	0.228479	-0.823889	-11.1118
14.5113	7.8314	0.228479	-0.625951	-11.1021
14.7093	7.8314	0.228479	-0.428013	-11.0926
14.9072	7.8314	0.228479	-0.230075	-11.0833
15.1052	7.8314	0.228479	-0.0321364	-11.0742
15.3031	7.8314	0.228479	0.165802	-11.0653
15.501	7.8314	0.228479	0.36374	-11.0565
15.699	7.8314	0.228479	0.561678	-11.048
6	9.02786	0.228479	-12.3471	-14.3296
6.19794	9.02786	0.228479	-12.1491	-14.1705
6.39588	9.02786	0.228479	-11.9512	-14.0543
6.59381	9.02786	0.228479	-11.7533	-13.9627
6.79175	9.02786	0.228479	-11.5553	-13.8871
6.98969	9.02786	0.228479	-11.3574	-13.8227
7.18763	9.02786	0.228479	-11.1594	-13.7667
7.38557	9.02786	0.228479	-10.9615	-13.717
7.58351	9.02786	0.228479	-10.7636	-13.6725
7.78144	9.02786	0.228479	-10.5656	-13.6321
7.97938	9.02786	0.228479	-10.3677	-13.5952
8.17732	9.02786	0.228479	-10.1698	-13.5611
8.37526	9.02786	0.228479	-9.97182	-13.5295
8.5732	9.02786	0.228479	-9.77388	-13.5001
8.77113	9.02786	0.228479	-9.57594	-13.4725
8.96907	9.02786	0.228479	-9.378	-13.4466
9.16701	9.02786	0.228479	-9.18006	-13.4221
9.36495	9.02786	0.228479	-8.98213	-13.399
9.56289	9.02786	0.228479	-8.78419	-13.377
9.76083	9.02786	0.228479	-8.58625	-13.3561
9.95876	9.02786	0.228479	-8.38831	-13.3361
10.1567	9.02786	0.228479	-8.19037	-13.317
10.3546	9.02786	0.228479	-7.99244	-13.2987
10.5526	9.02786	0.228479	-7.7945	-13.2812
10.7505	9.02786	0.228479	-7.59656	-13.2643
10.9485	9.02786	0.228479	-7.39862	-13.2481
11.1464	9.02786	0.228479	-7.20068	-13.2325
11.3443	9.02786	0.228479	-7.00275	-13.2174
11.5423	9.02786	0.228479	-6.80481	-13.2028
11.7402	9.02786	0.228479	-6.60687	-13.1886
11.9381	9.02786	0.228479	-6.40893	-13.175
12.1361	9.02786	0.228479	-6.21099	-13.1617
12.334	9.02786	0.228479	-6.01305	-13.1489
12.532	9.02786	0.228479	-5.81512	-13.1364
12.7299	9.02786	0.228479	-5.61718	-13.1242
12.9278	9.02786	0.228479	-5.41924	-13.1124
13.1258	9.02786	0.228479	-5.2213	-13.1009
13.3237	9.02786	0.228479	-5.02336	-13.0897
13.5217	9.02786	0.228479	-4.82543	-13.0788
13.7196	9.02786	0.228479	-4.62749	-13.0681
13.9175	9.02786	0.228479	-4.42955	-13.0577
14.1155	9.02786	0.228479	-4.23161	-13.0476
14.3134	9.02786	0.228479	-4.03367	-13.0376
14.5113	9.02786	0.228479	-3.83573	-13.0279
14.7093	9.02786	0.228479	-3.6378	-13.0184
14.9072	9.02786	0.228479	-3.43986	-13.0091
15.1052	9.02786	0.228479	-3.24192	-13
15.3031	9.02786	0.228479	-3.04398	-12.9911
15.501	9.02786	0.228479	-2.84604	-12.9824
15.699	9.02786	0.228479	-2.64811	-12.9739
6	10.2243	0.228479	-15.6128	-16.289
6.19794	10.2243	0.228479	-15.4148	-16.1299
6.39588	10.2243	0.228479	-15.2169	-16.0137
6.59381	10.2243	0.228479	-15.0189	-15.9221
6.79175	10.2243	0.228479	-14.821	-15.8465
6.98969	10.2243	0.228479	-14.6231	-15.7821
7.18763	10.2243	0.228479	-14.4251	-15.7261
7.38557	10.2243	0.228479	-14.2272	-15.6765
7.58351	10.2243	0.228479	-14.0293	-15.6319
7.78144	10.2243	0.228479	-13.8313	-15.5915
7.97938	10.2243	0.228479	-13.6334	-15.5546
8.17732	10.2243	0.228479	-13.4354	-15.5205
8.37526	10.2243	0.228479	-13.2375	-15.4889
8.5732	10.2243	0.228479	-13.0396	-15.4595
8.77113	10.2243	0.228479	-12.8416	-15.4319
8.96907	10.2243	0.228479	-12.6437	-15.406
9.16701	10.2243	0.228479	-12.4457	-15.3816
9.36495	10.2243	0.228479	-12.2478	-15.3584
9.56289	10.2243	0.228479	-12.0499	-15.3364
9.76083	10.2243	0.228479	-11.8519	-15.3155
9.95876	10.2243	0.228479	-11.654	-15.2955
10.1567	10.2243	0.228479	-11.4561	-15.2764
10.3546	10.2243	0.228479	-11.2581	-15.2582
10.5526	10.2243	0.228479	-11.0602	-15.2406
10.7505	10.2243	0.228479	-10.8622	-15.2238
10.9485	10.2243	0.228479	-10.6643	-15.2075
11.1464	10.2243	0.228479	-10.4664	-15.1919
11.3443	10.2243	0.228479	-10.2684	-15.1768
11.5423	10.2243	0.228479	-10.0705	-15.1622
11.7402	10.2243	0.228479	-9.87255	-15.1481
11.9381	10.2243	0.228479	-9.67462	-15.1344
12.1361	10.2243	0.228479	-9.47668	-15.1211
12.334	10.2243	0.228479	-9.27874	-15.1083
12.532	10.2243	0.228479	-9.0808	-15.0958
12.7299	10.2243	0.228479	-8.88286	-15.0836
12.9278	10.2243	0.228479	-8.68492	-15.0718
13.1258	10.2243	0.228479	-8.48699	-15.0603
13.3237	10.2243	0.228479	-8.28905	-15.0491
13.5217	10.2243	0.228479	-8.09111	-15.0382
13.7196	10.2243	0.228479	-7.89317	-15.0275
13.9175	10.2243	0.228479	-7.69523	-15.0171
14.1155	10.2243	0.228479	-7.4973	-15.007
14.3134	10.2243	0.228479	-7.29936	-14.997
14.5113	10.2243	0.228479	-7.10142	-14.9873
14.7093	10.2243	0.228479	-6.90348	-14.9778
14.9072	10.2243	0.228479	-6.70554	-14.9686
15.1052	10.2243	0.228479	-6.5076	-14.9595
15.3031	10.2243	0.228479	-6.30967	-14.9506
15.501	10.2243	0.228479	-6.11173	-14.9418
15.699	10.2243	0.228479	-5.91379	-14.9333
6	5.43847	0.342719	-14.5244	-15.636
6.19794	5.43847	0.342719	-14.3265	-15.4769
6.39588	5.43847	0.342719	-14.1286	-15.3607
6.59381	5.43847	0.342719	-13.9306	-15.2691
6.79175	5.43847	0.342719	-13.7327	-15.1935
6.98969	5.43847	0.342719	-13.5347	-15.1291
7.18763	5.43847	0.342719	-13.3368	-15.0731
7.38557	5.43847	0.342719	-13.1389	-15.0235
7.58351	5.43847	0.342719	-12.9409	-14.9789
7.78144	5.43847	0.342719	-12.743	-14.9385
7.97938	5.43847	0.342719	-12.5451	-14.9016
8.17732	5.43847	0.342719	-12.3471	-14.8675
8.37526	5.43847	0.342719	-12.1492	-14.8359
8.5732	5.43847	0.342719	-11.9512	-14.8065
8.77113	5.43847	0.342719	-11.7533	-14.7789
8.96907	5.43847	0.342719	-11.5554	-14.753
9.16701	5.43847	0.342719	-11.3574	-14.7286
9.36495	5.43847	0.342719	-11.1595	-14.7054
9.56289	5.43847	0.342719	-10.9616	-14.6834
9.76083	5.43847	0.342719	-10.7636	-14.6625
9.95876	5.43847	0.342719	-10.5657	-14.6425
10.1567	5.43847	0.342719	-10.3677	-14.6234
10.3546	5.43847	0.342719	-10.1698	-14.6052
10.5526	5.43847	0.342719	-9.97186	-14.5876
10.7505	5.43847	0.342719	-9.77392	-14.5708
10.9485	5.43847	0.342719	-9.57598	-14.5545
11.1464	5.43847	0.342719	-9.37805	-14.5389
11.3443	5.43847	0.342719	-9.18011	-14.5238
11.5423	5.43847	0.342719	-8.98217	-14.5092
11.7402	5.43847	0.342719	-8.78423	-14.4951
11.9381	5.43847	0.342719	-8.58629	-14.4814
12.1361	5.43847	0.342719	-8.38835	-14.4681
12.334	5.43847	0.342719	-8.19042	-14.4553
12.532	5.43847	0.342719	-7.99248	-14.4428
12.7299	5.43847	0.342719	-7.79454	-14.4306
12.9278	5.43847	0.342719	-7.5966	-14.4188
13.1258	5.43847	0.342719	-7.39866	-14.4073
13.3237	5.43847	0.342719	-7.20073	-14.3961
13.5217	5.43847	0.342719	-7.00279	-14.3852
13.7196	5.43847	0.342719	-6.80485	-14.3745
13.9175	5.43847	0.342719	-6.60691	-14.3641
14.1155	5.43847	0.342719	-6.40897	-14.354
14.3134	5.43847	0.342719	-6.21103	-14.344
14.5113	5.43847	0.342719	-6.0131	-14.3343
14.7093	5.43847	0.342719	-5.81516	-14.3248
14.9072	5.43847	0.342719	-5.61722	-14.3156
15.1052	5.43847	0.342719	-5.41928	-14.3065
15.3031	5.43847	0.342719	-5.22134	-14.2976
15.501	5.43847	0.342719	-5.02341	-14.2888
15.699	5.43847	0.342719	-4.82547	-14.2803
6	6.63494	0.342719	-11.9134	-14.0694
6.19794	6.63494	0.342719	-11.7154	-13.9102
6.39588	6.63494	0.342719	-11.5175	-13.794
6.59381	6.63494	0.342719	-11.3195	-13.7025
6.79175	6.63494	0.342719	-11.1216	-13.6269
6.98969	6.63494	0.342719	-10.9237	-13.5625
7.18763	6.63494	0.342719	-10.7257	-13.5064
7.38557	6.63494	0.342719	-10.5278	-13.4568
7.58351	6.63494	0.342719	-10.3299	-13.4123
7.78144	6.63494	0.342719	-10.1319	-13.3719
7.97938	6.63494	0.342719	-9.93398	-13.3349
8.17732	6.63494	0.342719	-9.73604	-13.3009
8.37526	6.63494	0.342719	-9.53811	-13.2693
8.5732	6.63494	0.342719	-9.34017	-13.2399
8.77113	6.63494	0.342719	-9.14223	-13.2123
8.96907	6.63494	0.342719	-8.94429	-13.1864
9.16701	6.63494	0.342719	-8.74635	-13.1619
9.36495	6.63494	0.342719	-8.54841	-13.1388
9.56289	6.63494	0.342719	-8.35048	-13.1168
9.76083	6.63494	0.342719	-8.15254	-13.0959
9.95876	6.63494	0.342719	-7.9546	-13.0759
10.1567	6.63494	0.342719	-7.75666	-13.0568
10.3546	6.63494	0.342719	-7.55872	-13.0385
10.5526	6.63494	0.342719	-7.36079	-13.021
10.7505	6.63494	0.342719	-7.16285	-13.0041
10.9485	6.63494	0.342719	-6.96491	-12.9879
11.1464	6.63494	0.342719	-6.76697	-12.9722
11.3443	6.63494	0.342719	-6.56903	-12.9571
11.5423	6.63494	0.342719	-6.37109	-12.9425
11.7402	6.63494	0.342719	-6.17316	-12.9284
11.9381	6.63494	0.342719	-5.97522	-12.9147
12.1361	6.63494	0.342719	-5.77728	-12.9015
12.334	6.63494	0.342719	-5.57934	-12.8886
12.532	6.63494	0.342719	-5.3814	-12.8761
12.7299	6.63494	0.342719	-5.18347	-12.864
12.9278	6.63494	0.342719	-4.98553	-12.8522
13.1258	6.63494	0.342719	-4.78759	-12.8407
13.3237	6.63494	0.342719	-4.58965	-12.8295
13.5217	6.63494	0.342719	-4.39171	-12.8185
13.7196	6.63494	0.342719	-4.19378	-12.8079
13.9175	6.63494	0.342719	-3.99584	-12.7975
14.1155	6.63494	0.342719	-3.7979	-12.7873
14.3134	6.63494	0.342719	-3.59996	-12.7774
14.5113	6.63494	0.342719	-3.40202	-12.7677
14.7093	6.63494	0.342719	-3.20408	-12.7582
14.9072	6.63494	0.342719	-3.00615	-12.7489
15.1052	6.63494	0.342719	-2.80821	-12.7398
15.3031	6.63494	0.342719	-2.61027	-12.7309
15.501	6.63494	0.342719	-2.41233	-12.7222
15.699	6.63494	0.342719	-2.21439	-12.7136
6	7.8314	0.342719	-12.9505	-14.6917
6.19794	7.8314	0.342719	-12.7526	-14.5325
6.39588	7.8314	0.342719	-12.5546	-14.4163
6.59381	7.8314	0.342719	-12.3567	-14.3247
6.79175	7.8314	0.342719	-12.1588	-14.2491
6.98969	7.8314	0.342719	-11.9608	-14.1848
7.18763	7.8314	0.342719	-11.7629	-14.1287
7.38557	7.8314	0.342719	-11.5649	-14.0791
7.58351	7.8314	0.342719	-11.367	-14.0346
7.78144	7.8314	0.342719	-11.1691	-13.9942
7.97938	7.8314	0.342719	-10.9711	-13.9572
8.17732	7.8314	0.342719	-10.7732	-13.9232
8.37526	7.8314	0.342719	-10.5752	-13.8916
8.5732	7.8314	0.342719	-10.3773	-13.8621
8.77113	7.8314	0.342719	-10.1794	-13.8346
8.96907	7.8314	0.342719	-9.98143	-13.8087
9.16701	7.8314	0.342719	-9.78349	-13.7842
9.36495	7.8314	0.342719	-9.58556	-13.761
9.56289	7.8314	0.342719	-9.38762	-13.7391
9.76083	7.8314	0.342719	-9.18968	-13.7181
9.95876	7.8314	0.342719	-8.99174	-13.6982
10.1567	7.8314	0.342719	-8.7938	-13.6791
10.3546	7.8314	0.342719	-8.59587	-13.6608
10.5526	7.8314	0.342719	-8.39793	-13.6433
10.7505	7.8314	0.342719	-8.19999	-13.6264
10.9485	7.8314	0.342719	-8.00205	-13.6102
11.1464	7.8314	0.342719	-7.80411	-13.5945
11.3443	7.8314	0.342719	-7.60617	-13.5794
11.5423	7.8314	0.342719	-7.40824	-13.5648
11.7402	7.8314	0.342719	-7.2103	-13.5507
11.9381	7.8314	0.342719	-7.01236	-13.537
12.1361	7.8314	0.342719	-6.81442	-13.5238
12.334	7.8314	0.342719	-6.61648	-13.5109
12.532	7.8314	0.342719	-6.41855	-13.4984
12.7299	7.8314	0.342719	-6.22061	-13.4863
12.9278	7.8314	0.342719	-6.02267	-13.4745
13.1258	7.8314	0.342719	-5.82473	-13.463
13.3237	7.8314	0.342719	-5.62679	-13.4517
13.5217	7.8314	0.342719	-5.42885	-13.4408
13.7196	7.8314	0.342719	-5.23092	-13.4302
13.9175	7.8314	0.342719	-5.03298	-13.4198
14.1155	7.8314	0.342719	-4.83504	-13.4096
14.3134	7.8314	0.342719	-4.6371	-13.3997
14.5113	7.8314	0.342719	-4.43916	-13.39
14.7093	7.8314	0.342719	-4.24123	-13.3805
14.9072	7.8314	0.342719	-4.04329	-13.3712
15.1052	7.8314	0.342719	-3.84535	-13.3621
15.3031	7.8314	0.342719	-3.64741	-13.3532
15.501	7.8314	0.342719	-3.44947	-13.3445
15.699	7.8314	0.342719	-3.25154	-13.3359
6	9.02786	0.342719	-15.2364	-16.0632
6.19794	9.02786	0.342719	-15.0385	-15.9041
6.39588	9.02786	0.342719	-14.8406	-15.7879
6.59381	9.02786	0.342719	-14.6426	-15.6963
6.79175	9.02786	0.342719	-14.4447	-15.6207
6.98969	9.02786	0.342719	-14.2468	-15.5563
7.18763	9.02786	0.342719	-14.0488	-15.5003
7.38557	9.02786	0.342719	-13.8509	-15.4507
7.58351	9.02786	0.342719	-13.6529	-15.4061
7.78144	9.02786	0.342719	-13.455	-15.3657
7.97938	9.02786	0.342719	-13.2571	-15.3288
8.17732	9.02786	0.342719	-13.0591	-15.2947
8.37526	9.02786	0.342719	-12.8612	-15.2631
8.5732	9.02786	0.342719	-12.6632	-15.2337
8.77113	9.02786	0.342719	-12.4653	-15.2061
8.96907	9.02786	0.342719	-12.2674	-15.1802
9.16701	9.02786	0.342719	-12.0694	-15.1558
9.36495	9.02786	0.342719	-11.8715	-15.1326
9.56289	9.02786	0.342719	-11.6736	-15.1106
9.76083	9.02786	0.342719	-11.4756	-15.0897
9.95876	9.02786	0.342719	-11.2777	-15.0697
10.1567	9.02786	0.342719	-11.0797	-15.0507
10.3546	9.02786	0.342719	-10.8818	-15.0324
10.5526	9.02786	0.342719	-10.6839	-15.0148
10.7505	9.02786	0.342719	-10.4859	-14.998
10.9485	9.02786	0.342719	-10.288	-14.9817
11.1464	9.02786	0.342719	-10.0901	-14.9661
11.3443	9.02786	0.342719	-9.89211	-14.951
11.5423	9.02786	0.342719	-9.69417	-14.9364
11.7402	9.02786	0.342719	-9.49624	-14.9223
11.9381	9.02786	0.342719	-9.2983	-14.9086
12.1361	9.02786	0.342719	-9.10036	-14.8953
12.334	9.02786	0.342719	-8.90242	-14.8825
12.532	9.02786	0.342719	-8.70448	-14.87
12.7299	9.02786	0.342719	-8.50655	-14.8578
12.9278	9.02786	0.342719	-8.30861	-14.846
13.1258	9.02786	0.342719	-8.11067	-14.8345
13.3237	9.02786	0.342719	-7.91273	-14.8233
13.5217	9.02786	0.342719	-7.71479	-14.8124
13.7196	9.02786	0.342719	-7.51685	-14.8017
13.9175	9.02786	0.342719	-7.31892	-14.7913
14.1155	9.02786	0.342719	-7.12098	-14.7812
14.3134	9.02786	0.342719	-6.92304	-14.7712
14.5113	9.02786	0.342719	-6.7251	-14.7615
14.7093	9.02786	0.342719	-6.52716	-14.7521
14.9072	9.02786	0.342719	-6.32923	-14.7428
15.1052	9.02786	0.342719	-6.13129	-14.7337
15.3031	9.02786	0.342719	-5.93335	-14.7248
15.501	9.02786	0.342719	-5.73541	-14.716
15.699	9.02786	0.342719	-5.53747	-14.7075
6	10.2243	0.342719	-17.8821	-17.6506
6.19794	10.2243	0.342719	-17.6842	-17.4915
6.39588	10.2243	0.342719	-17.4863	-17.3753
6.59381	10.2243	0.342719	-17.2883	-17.2837
6.79175	10.2243	0.342719	-17.0904	-17.2081
6.98969	10.2243	0.342719	-16.8924	-17.1438
7.18763	10.2243	0.342719	-16.6945	-17.0877
7.38557	10.2243	0.342719	-16.4966	-17.0381
7.58351	10.2243	0.342719	-16.2986	-16.9935
7.78144	10.2243	0.342719	-16.1007	-16.9531
7.97938	10.2243	0.342719	-15.9027	-16.9162
8.17732	10.2243	0.342719	-15.7048	-16.8821
8.37526	10.2243	0.342719	-15.5069	-16.8506
8.5732	10.2243	0.342719	-15.3089	-16.8211
8.77113	10.2243	0.342719	-15.111	-16.7936
8.96907	10.2243	0.342719	-14.9131	-16.7676
9.16701	10.2243	0.342719	-14.7151	-16.7432
9.36495	10.2243	0.342719	-14.5172	-16.72
9.56289	10.2243	0.342719	-14.3192	-16.698
9.76083	10.2243	0.342719	-14.1213	-16.6771
9.95876	10.2243	0.342719	-13.9234	-16.6571
10.1567	10.2243	0.342719	-13.7254	-16.6381
10.3546	10.2243	0.342719	-13.5275	-16.6198
10.5526	10.2243	0.342719	-13.3296	-16.6022
10.7505	10.2243	0.342719	-13.1316	-16.5854
10.9485	10.2243	0.342719	-12.9337	-16.5691
11.1464	10.2243	0.342719	-12.7357	-16.5535
11.3443	10.2243	0.342719	-12.5378	-16.5384
11.5423	10.2243	0.342719	-12.3399	-16.5238
11.7402	10.2243	0.342719	-12.1419	-16.5097
11.9381	10.2243	0.342719	-11.944	-16.496
12.1361	10.2243	0.342719	-11.746	-16.4827
12.334	10.2243	0.342719	-11.5481	-16.4699
12.532	10.2243	0.342719	-11.3502	-16.4574
12.7299	10.2243	0.342719	-11.1522	-16.4452
12.9278	10.2243	0.342719	-10.9543	-16.4334
13.1258	10.2243	0.342719	-10.7564	-16.4219
13.3237	10.2243	0.342719	-10.5584	-16.4107
13.5217	10.2243	0.342719	-10.3605	-16.3998
13.7196	10.2243	0.342719	-10.1625	-16.3891
13.9175	10.2243	0.342719	-9.9646	-16.3787
14.1155	10.2243	0.342719	-9.76667	-16.3686
14.3134	10.2243	0.342719	-9.56873	-16.3587
14.5113	10.2243	0.342719	-9.37079	-16.349
14.7093	10.2243	0.342719	-9.17285	-16.3395
14.9072	10.2243	0.342719	-8.97491	-16.3302
15.1052	10.2243	0.342719	-8.77698	-16.3211
15.3031	10.2243	0.342719	-8.57904	-16.3122
15.501	10.2243	0.342719	-8.3811	-16.3034
15.699	10.2243	0.342719	-8.18316	-16.2949
6	5.43847	0.456959	-27.1465	-23.2092
6.19794	5.43847	0.456959	-26.9486	-23.0501
6.39588	5.43847	0.456959	-26.7506	-22.9339
6.59381	5.43847	0.456959	-26.5527	-22.8423
6.79175	5.43847	0.456959	-26.3547	-22.7667
6.98969	5.43847	0.456959	-26.1568	-22.7024
7.18763	5.43847	0.456959	-25.9589	-22.6463
7.38557	5.43847	0.456959	-25.7609	-22.5967
7.58351	5.43847	0.456959	-25.563	-22.5522
7.78144	5.43847	0.456959	-25.365	-22.5118
7.97938	5.43847	0.456959	-25.1671	-22.4748
8.17732	5.43847	0.456959	-24.9692	-22.4408
8.37526	5.43847	0.456959	-24.7712	-22.4092
8.5732	5.43847	0.456959	-24.5733	-22.3797
8.77113	5.43847	0.456959	-24.3754	-22.3522
8.96907	5.43847	0.456959	-24.1774	-22.3263
9.16701	5.43847	0.456959	-23.9795	-22.3018
9.36495	5.43847	0.456959	-23.7815	-22.2786
9.56289	5.43847	0.456959	-23.5836	-22.2567
9.76083	5.43847	0.456959	-23.3857	-22.2357
9.95876	5.43847	0.456959	-23.1877	-22.2158
10.1567	5.43847	0.456959	-22.9898	-22.1967
10.3546	5.43847	0.456959	-22.7919	-22.1784
10.5526	5.43847	0.456959	-22.5939	-22.1609
10.7505	5.43847	0.456959	-22.396	-22.144
10.9485	5.43847	0.456959	-22.198	-22.1278
11.1464	5.43847	0.456959	-22.0001	-22.1121
11.3443	5.43847	0.456959	-21.8022	-22.097
11.5423	5.43847	0.456959	-21.6042	-22.0824
11.7402	5.43847	0.456959	-21.4063	-22.0683
11.9381	5.43847	0.456959	-21.2083	-22.0546
12.1361	5.43847	0.456959	-21.0104	-22.0414
12.334	5.43847	0.456959	-20.8125	-22.0285
12.532	5.43847	0.456959	-20.6145	-22.016
12.7299	5.43847	0.456959	-20.4166	-22.0039
12.9278	5.43847	0.456959	-20.2187	-21.992
13.1258	5.43847	0.456959	-20.0207	-21.9805
13.3237	5.43847	0.456959	-19.8228	-21.9693
13.5217	5.43847	0.456959	-19.6248	-21.9584
13.7196	5.43847	0.456959	-19.4269	-21.9478
13.9175	5.43847	0.456959	-19.229	-21.9374
14.1155	5.43847	0.456959	-19.031	-21.9272
14.3134	5.43847	0.456959	-18.8331	-21.9173
14.5113	5.43847	0.456959	-18.6351	-21.9076
14.7093	5.43847	0.456959	-18.4372	-21.8981
14.9072	5.43847	0.456959	-18.2393	-21.8888
15.1052	5.43847	0.456959	-18.0413	-21.8797
15.3031	5.43847	0.456959	-17.8434	-21.8708
15.501	5.43847	0.456959	-17.6455	-21.8621
15.699	5.43847	0.456959	-17.4475	-21.8535
6	6.63494	0.456959	-20.3021	-19.1026
6.19794	6.63494	0.456959	-20.1041	-18.9435
6.39588	6.63494	0.456959	-19.9062	-18.8273
6.59381	6.63494	0.456959	-19.7083	-18.7357
6.79175	6.63494	0.456959	-19.5103	-18.6601
6.98969	6.63494	0.456959	-19.3124	-18.5957
7.18763	6.63494	0.456959	-19.1144	-18.5397
7.38557	6.63494	0.456959	-18.9165	-18.49
7.58351	6.63494	0.456959	-18.7186	-18.4455
7.78144	6.63494	0.456959	-18.5206	-18.4051
7.97938	6.63494	0.456959	-18.3227	-18.3682
8.17732	6.63494	0.456959	-18.1247	-18.3341
8.37526	6.63494	0.456959	-17.9268	-18.3025
8.5732	6.63494	0.456959	-17.7289	-18.2731
8.77113	6.63494	0.456959	-17.5309	-18.2455
8.96907	6.63494	0.456959	-17.333	-18.2196
9.16701	6.63494	0.456959	-17.1351	-18.1951
9.36495	6.63494	0.456959	-16.9371	-18.172
9.56289	6.63494	0.456959	-16.7392	-18.15
9.76083	6.63494	0.456959	-16.5412	-18.1291
9.95876	6.63494	0.456959	-16.3433	-18.1091
10.1567	6.63494	0.456959	-16.1454	-18.09
10.3546	6.63494	0.456959	-15.9474	-18.0717
10.5526	6.63494	0.456959	-15.7495	-18.0542
10.7505	6.63494	0.456959	-15.5516	-18.0373
10.9485	6.63494	0.456959	-15.3536	-18.0211
11.1464	6.63494	0.456959	-15.1557	-18.0055
