-5.00054	0	-100
-4.78842	0	-100
-4.5763	0	-100
-4.36418	0	-100
-4.15206	0	-100
-3.93994	0	-100
-3.72782	0	-100
-3.51569	0	-100
-3.30357	0	-100
-3.09145	0	-100
-2.87933	0	-100
-2.66721	0	-100
-2.45509	0	-100
-2.24297	0	-100
-2.03085	0	-100
-1.81872	0	-100
-1.6066	0	-100
-1.39448	0	-100
-1.18236	0	-100
-0.970239	0	-100
-0.758118	0	-100
-0.545997	0	-100
-0.333876	0	-100
-0.121755	0	-100
0.0903666	0	-100
0.302488	0	-100
0.514609	0	-100
0.72673	0	-100
0.938851	0	-100
1.15097	0	-100
1.36309	0	-100
1.57522	0	-100
1.78734	0	-100
1.99946	0	-100
2.21158	0	-100
2.4237	0	-100
2.63582	0	-100
2.84794	0	-100
3.06006	0	-100
3.27218	0	-100
3.48431	0	-100
3.69643	0	-100
3.90855	0	-100
4.12067	0	-100
4.33279	0	-100
4.54491	0	-100
4.75703	0	-100
4.96915	0	-100
5.18128	0	-100
5.3934	0	-100
5.60552	0	-100
5.81764	0	-100
6.02976	0	-100
6.24188	0	-100
6.454	0	-100
6.66612	0	-100
6.87825	0	-100
7.09037	0	-100
7.30249	0	-100
7.51461	0	-100
7.72673	0	-100
7.93885	0	-100
8.15097	0	-100
8.36309	0	-100
8.57522	0	-100
8.78734	0	-100
8.99946	0	-100
9.21158	0	-100
9.4237	0	-100
9.63582	0	-100
9.84794	0	-100
10.0601	0	-100
10.2722	0	-100
10.4843	0	-100
10.6964	0	-100
10.9085	0	-100
11.1207	0	-100
11.3328	0	-100
11.5449	0	-100
11.757	0	-100
11.9692	0	-100
12.1813	0	-100
12.3934	0	-100
12.6055	0	-100
12.8176	0	-100
13.0298	0	-100
13.2419	0	-100
13.454	0	-100
13.6661	0	-100
13.8782	0	-100
14.0904	0	-100
14.3025	0	-100
14.5146	0	-100
14.7267	0	-100
14.9389	0	-100
15.151	0	-100
15.3631	0	-100
15.5752	0	-100
15.7873	0	-100
15.9995	0	-100
-5.00054	1	-100
-4.78842	1	-100
-4.5763	1	-100
-4.36418	1	-100
-4.15206	1	-100
-3.93994	1	-100
-3.72782	1	-100
-3.51569	1	-100
-3.30357	1	-100
-3.09145	1	-100
-2.87933	1	-100
-2.66721	1	-100
-2.45509	1	-100
-2.24297	1	-100
-2.03085	1	-100
-1.81872	1	-100
-1.6066	1	-100
-1.39448	1	-100
-1.18236	1	-100
-0.970239	1	-100
-0.758118	1	-100
-0.545997	1	-100
-0.333876	1	-100
-0.121755	1	-100
0.0903666	1	-100
0.302488	1	-100
0.514609	1	-100
0.72673	1	-100
0.938851	1	-100
1.15097	1	-100
1.36309	1	-100
1.57522	1	-100
1.78734	1	-100
1.99946	1	-100
2.21158	1	-100
2.4237	1	-100
2.63582	1	-100
2.84794	1	-100
3.06006	1	-100
3.27218	1	-100
3.48431	1	-100
3.69643	1	-100
3.90855	1	-100
4.12067	1	-100
4.33279	1	-100
4.54491	1	-100
4.75703	1	-100
4.96915	1	-100
5.18128	1	-100
5.3934	1	-100
5.60552	1	-100
5.81764	1	-100
6.02976	1	-100
6.24188	1	-100
6.454	1	-100
6.66612	1	-100
6.87825	1	-100
7.09037	1	-100
7.30249	1	-100
7.51461	1	-100
7.72673	1	-100
7.93885	1	-100
8.15097	1	-100
8.36309	1	-100
8.57522	1	-100
8.78734	1	-100
8.99946	1	-100
9.21158	1	-100
9.4237	1	-100
9.63582	1	-100
9.84794	1	-100
10.0601	1	-100
10.2722	1	-100
10.4843	1	-100
10.6964	1	-100
10.9085	1	-100
11.1207	1	-100
11.3328	1	-100
11.5449	1	-100
11.757	1	-100
11.9692	1	-100
12.1813	1	-100
12.3934	1	-100
12.6055	1	-100
12.8176	1	-100
13.0298	1	-100
13.2419	1	-100
13.454	1	-100
13.6661	1	-100
13.8782	1	-100
14.0904	1	-100
14.3025	1	-100
14.5146	1	-100
14.7267	1	-100
14.9389	1	-100
15.151	1	-100
15.3631	1	-100
15.5752	1	-100
15.7873	1	-100
15.9995	1	-100
-5.00054	2	-100
-4.78842	2	-100
-4.5763	2	-100
-4.36418	2	-100
-4.15206	2	-100
-3.93994	2	-100
-3.72782	2	-100
-3.51569	2	-100
-3.30357	2	-100
-3.09145	2	-100
-2.87933	2	-100
