0	0	0	0	0	0	0	0	0	0	0	0	0.00199999	0.002	0.00499999	0.013	0.025	0.0579999	0.119	0.258	1	0.999999	0.999999	0.999998	0.999998	0.999998	0.999998	0.999997	0.999997	0.999997	
0	0	0	0	0	0	0	0	0	0	0	0.000999996	0.00299999	0.00499999	0.00599999	0.013	0.021	0.035	0.055	0.115	0.25	1	0.999999	0.999999	0.999998	0.999998	0.999998	0.999998	0.999997	0.999997	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.000999997	0.00199999	0.00399999	0.00599999	0.015	0.029	0.0619999	0.123	0.256	1	0.999999	0.999999	0.999998	0.999998	0.999998	0.999998	0.999997	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000999997	0.000999998	0.00299999	0.011	0.02	0.037	0.058	0.114	0.251	1	0.999999	0.999999	0.999998	0.999998	0.999998	0.999998	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000999997	0.00199999	0.00399999	0.00499999	0.00899999	0.022	0.035	0.0629999	0.118	0.255	1	0.999999	0.999999	0.999998	0.999998	0.999998	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000999997	0.00199999	0.00299999	0.00499999	0.00699999	0.014	0.028	0.055	0.103	0.224	1	0.999999	0.999999	0.999999	0.999998	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000999997	0.000999997	0.00199999	0.00599999	0.00799998	0.014	0.019	0.033	0.0609999	0.117	0.252	1	0.999999	0.999999	0.999998	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000999997	0.00499999	0.012	0.019	0.032	0.0639999	0.113	0.221	1	0.999999	0.999999	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000999999	0.00399999	0.00699999	0.016	0.026	0.058	0.115	0.244	1	0.999999	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000999996	0.000999997	0.000999998	0.002	0.00399999	0.00399999	0.011	0.025	0.043	0.0999999	0.217	1	
