0.000519717	0.00155834	0.00211496	0.00434277	0.00684074	0.0155033	0.0279361	0.0545771	0.0353324	0.0190931	0.0130217	0.00945058	0.00724462	0.00563343	0.00434535	0.00345788	0.00269157	0.00212691	0.00165739	0.00127742	0.00098877	0.000758173	0.000558861	0.000412323	0.000294637	0.000204976	0.000135008	8.26402e-05	4.21525e-05	0	
0.000240107	0.000196461	0.000228961	0.000419986	0.000907368	0.00288234	0.00594743	0.0107664	0.0150047	0.0202736	0.034331	0.0178997	0.0111522	0.00788016	0.00574974	0.00437915	0.00332122	0.0025546	0.00197528	0.00150498	0.00114508	0.000874085	0.000642872	0.000471626	0.000336067	0.000230921	0.000151705	9.34287e-05	4.71956e-05	0	
1.31098e-10	1.59724e-05	0.000171368	0.000333685	0.00109978	0.00185823	0.00288376	0.00298264	0.00514212	0.00756132	0.00959926	0.0126289	0.0184481	0.0159748	0.00828485	0.00554886	0.00395549	0.00294701	0.00221847	0.00167198	0.00126781	0.000949125	0.000711469	0.000512341	0.000365778	0.000252905	0.000165169	0.000102082	5.18263e-05	0	
2.71988e-15	0.000558109	0.000482054	0.000419316	0.000394192	0.000502918	0.000537143	0.000915721	0.001061	0.0013333	0.0020896	0.00228906	0.00384431	0.00581155	0.00878356	0.0125026	0.00659372	0.00395521	0.00267836	0.00194653	0.00139457	0.00101987	0.000742578	0.00053594	0.000374128	0.000255336	0.000167224	0.000101198	5.04964e-05	0	
0	0	0	0	1.4733e-15	2.20317e-08	2.68365e-06	8.77253e-05	0.000349893	0.000627184	0.000721864	0.000864049	0.0020326	0.00175755	0.00256567	0.0031357	0.00372397	0.00510061	0.005941	0.00281422	0.0017887	0.00121552	0.000841259	0.000590469	0.000410379	0.000275068	0.000180922	0.000108055	5.43032e-05	0	
0	0	0	0	0	0	0	2.10506e-18	1.33517e-09	4.10691e-07	0.000479677	0.000639382	0.000576585	0.000854248	0.000976716	0.00103783	0.00129294	0.00148101	0.00180452	0.00214987	0.00335561	0.00206123	0.0011103	0.000693394	0.000455352	0.000296561	0.000188346	0.000110197	5.23313e-05	0	
0	0	0	0	0	0	6.56504e-13	3.72975e-08	2.30588e-06	0.000323125	0.000273793	0.00019129	0.000170068	0.000161804	0.000311071	0.000407111	0.000414214	0.000509605	0.000588279	0.00073217	0.000895541	0.000898505	0.00110915	0.00134192	0.000718351	0.00039499	0.00022946	0.000126796	6.00578e-05	0	
0	0	0	0	0	0	0	4.09612e-14	1.10077e-08	8.10532e-07	8.24678e-06	3.16245e-05	0.000379698	0.000305417	0.000360773	0.00044624	0.000434958	0.000321672	0.00037679	0.000270535	0.000271647	0.000295111	0.000317847	0.000363234	0.000437828	0.000548322	0.000381069	0.000160649	6.63408e-05	0	
0	0	0	0	0	3.33588e-11	2.01019e-07	4.3718e-06	2.66369e-05	5.31178e-05	6.83573e-05	7.19114e-05	7.04591e-05	7.00838e-05	8.53361e-05	0.000248622	0.000159806	0.000133232	0.000153587	0.000134476	0.000108236	0.000193129	0.000207586	0.000194346	0.000194775	0.000200961	0.000188768	0.000148155	9.42676e-05	0	
0	0	0	0	0	0	0	0	0	0	0	2.32571e-14	1.36402e-10	3.21153e-08	5.73431e-07	2.73087e-06	6.49097e-06	6.31043e-05	5.21993e-05	7.92708e-05	8.37721e-05	7.34062e-05	7.20426e-05	6.5353e-05	7.05637e-05	7.30366e-05	9.4894e-05	6.15354e-05	3.93145e-05	0	
0	0	0	0	0	0	0	0	0	0	0	0	9.16612e-12	5.47569e-09	2.44779e-07	1.54416e-06	5.60592e-06	1.28405e-05	1.85378e-05	5.21151e-05	4.38253e-05	3.61379e-05	2.7322e-05	2.42472e-05	3.44339e-05	2.1993e-05	2.40913e-05	3.31682e-05	1.75632e-05	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75325e-05	0.000110907	4.87622e-05	3.43372e-05	2.13697e-05	1.83429e-05	1.17681e-05	1.07239e-05	7.04516e-06	6.04519e-06	5.09257e-06	4.80147e-06	6.27995e-06	9.73727e-06	7.23546e-06	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49596e-15	3.60152e-12	8.15168e-10	1.317e-08	3.23431e-07	5.87073e-06	3.11807e-06	4.41932e-06	2.85793e-06	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83466e-06	2.72483e-05	1.54884e-05	1.2684e-05	9.22042e-06	6.17333e-06	5.56329e-06	3.29867e-06	2.52651e-06	1.7403e-06	1.41941e-06	1.05885e-06	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00399e-08	7.99561e-08	3.30095e-07	7.44529e-07	1.25144e-06	2.48494e-06	1.97543e-06	1.71399e-06	1.15045e-06	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.73762e-17	9.16512e-14	2.15106e-11	8.19667e-10	9.44658e-09	4.58579e-08	1.27217e-07	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.30393e-07	5.89616e-07	0	
