5.71	0	-100
5.82101	0	46.1569
5.93202	0	46.3623
6.04303	0	46.513
6.15404	0	46.6201
6.26505	0	46.6864
6.37606	0	46.7195
6.48707	0	46.7158
6.59808	0	46.6907
6.70909	0	46.6465
6.8201	0	46.5843
6.93111	0	46.5116
7.04212	0	46.4238
7.15313	0	46.3305
7.26414	0	46.2265
7.37515	0	46.1142
7.48616	0	45.9967
7.59717	0	45.8727
7.70818	0	45.7442
7.81919	0	45.6104
7.9302	0	45.472
8.04121	0	45.3312
8.15222	0	45.1862
8.26323	0	45.0372
8.37424	0	44.8859
8.48525	0	44.7308
8.59626	0	44.5743
8.70727	0	44.4143
8.81828	0	44.2506
8.92929	0	44.0838
9.0403	0	43.9153
9.15131	0	43.7423
9.26232	0	43.5667
9.37333	0	43.3877
9.48434	0	43.2046
9.59535	0	43.018
9.70636	0	42.8278
9.81737	0	42.6336
9.92838	0	42.4349
10.0394	0	42.2319
10.1504	0	42.024
10.2614	0	41.8114
10.3724	0	41.5932
10.4834	0	41.3703
10.5944	0	41.141
10.7055	0	40.9053
10.8165	0	40.6638
10.9275	0	40.416
11.0385	0	40.1613
11.1495	0	39.9
11.2605	0	39.63
11.3715	0	39.3512
11.4825	0	39.0627
11.5935	0	38.7623
11.7045	0	38.4492
11.8156	0	38.1173
11.9266	0	37.7625
12.0376	0	37.3829
12.1486	0	36.9634
12.2596	0	36.5014
12.3706	0	35.9859
12.4816	0	35.3938
12.5926	0	34.7196
12.7036	0	33.9312
12.8146	0	33.0009
12.9257	0	31.9172
13.0367	0	30.5968
13.1477	0	29.0261
13.2587	0	27.1413
13.3697	0	24.8205
13.4807	0	22.0246
13.5917	0	18.5791
13.7027	0	-50.5094
13.8137	0	-100
13.9247	0	-100
14.0358	0	-100
14.1468	0	-100
14.2578	0	-100
14.3688	0	-100
14.4798	0	-100
14.5908	0	-100
14.7018	0	-100
14.8128	0	-100
14.9238	0	-100
15.0348	0	-100
15.1459	0	-100
15.2569	0	-100
15.3679	0	-100
15.4789	0	-100
15.5899	0	-100
15.7009	0	-100
15.8119	0	-100
15.9229	0	-100
16.0339	0	-100
16.1449	0	-100
16.256	0	-100
16.367	0	-100
16.478	0	-100
16.589	0	-100
16.7	0	-100
5.71	1	-100
5.82101	1	46.0234
5.93202	1	46.2215
6.04303	1	46.3657
6.15404	1	46.4668
6.26505	1	46.5282
6.37606	1	46.5572
6.48707	1	46.5504
6.59808	1	46.5227
6.70909	1	46.4762
6.8201	1	46.4124
6.93111	1	46.3381
7.04212	1	46.2493
7.15313	1	46.155
7.26414	1	46.0503
7.37515	1	45.9376
7.48616	1	45.82
7.59717	1	45.696
7.70818	1	45.5678
7.81919	1	45.4344
7.9302	1	45.2967
8.04121	1	45.1568
8.15222	1	45.0128
8.26323	1	44.8652
8.37424	1	44.7153
8.48525	1	44.5619
8.59626	1	44.4074
8.70727	1	44.2499
8.81828	1	44.0888
8.92929	1	43.925
9.0403	1	43.7599
9.15131	1	43.591
9.26232	1	43.4201
9.37333	1	43.2464
9.48434	1	43.0693
9.59535	1	42.8896
9.70636	1	42.7072
9.81737	1	42.5223
9.92838	1	42.3341
10.0394	1	42.1432
10.1504	1	41.9492
10.2614	1	41.7522
10.3724	1	41.5523
10.4834	1	41.3505
10.5944	1	41.1453
10.7055	1	40.9379
10.8165	1	40.7287
10.9275	1	40.5185
11.0385	1	40.3075
11.1495	1	40.0966
11.2605	1	39.8861
11.3715	1	39.6754
11.4825	1	39.4662
11.5935	1	39.2588
11.7045	1	39.0525
11.8156	1	38.8461
11.9266	1	38.6378
12.0376	1	38.4272
12.1486	1	38.2088
12.2596	1	37.9802
12.3706	1	37.7368
12.4816	1	37.4663
12.5926	1	37.1678
12.7036	1	36.8234
12.8146	1	36.4123
12.9257	1	35.935
13.0367	1	35.3401
13.1477	1	34.6141
13.2587	1	33.7199
13.3697	1	32.5796
13.4807	1	31.1627
13.5917	1	29.346
13.7027	1	-45.4459
13.8137	1	-100
13.9247	1	-100
14.0358	1	-100
14.1468	1	-100
14.2578	1	-100
14.3688	1	-100
14.4798	1	-100
14.5908	1	-100
14.7018	1	-100
14.8128	1	-100
14.9238	1	-100
15.0348	1	-100
15.1459	1	-100
15.2569	1	-100
15.3679	1	-100
15.4789	1	-100
15.5899	1	-100
15.7009	1	-100
15.8119	1	-100
15.9229	1	-100
16.0339	1	-100
16.1449	1	-100
16.256	1	-100
16.367	1	-100
16.478	1	-100
16.589	1	-100
16.7	1	-100
5.71	2	-100
5.82101	2	45.8509
5.93202	2	46.0544
6.04303	2	46.2032
6.15404	2	46.3083
6.26505	2	46.3728
6.37606	2	46.4043
6.48707	2	46.3991
6.59808	2	46.3728
6.70909	2	46.3276
6.8201	2	46.2646
6.93111	2	46.1911
7.04212	2	46.1028
7.15313	2	46.009
7.26414	2	45.9047
7.37515	2	45.7923
7.48616	2	45.6747
7.59717	2	45.5509
7.70818	2	45.4227
7.81919	2	45.2891
7.9302	2	45.1513
8.04121	2	45.0112
8.15222	2	44.8671
8.26323	2	44.7191
8.37424	2	44.5688
8.48525	2	44.4153
8.59626	2	44.2606
8.70727	2	44.1026
8.81828	2	43.9411
8.92929	2	43.7772
9.0403	2	43.612
9.15131	2	43.4428
9.26232	2	43.2715
9.37333	2	43.0976
9.48434	2	42.9206
9.59535	2	42.7411
9.70636	2	42.559
9.81737	2	42.3743
9.92838	2	42.1864
10.0394	2	41.9965
10.1504	2	41.8039
10.2614	2	41.6085
10.3724	2	41.4103
10.4834	2	41.2105
10.5944	2	41.0079
