r [2M]	Log(gamma)	Acc	Adv	Diff	EmaxHillas	Sy	IC/pp	pg/Bremss
1	5.38116	1.86647	1.1646	2.14077	20.8704	4.4154	4.50048	2.84668	1.58531	2.37952
1	5.48217	1.90021	1.1646	2.10704	20.8704	4.31439	4.39947	2.83887	1.53386	2.37449
1	5.58318	1.93395	1.1646	2.0733	20.8704	4.21338	4.29846	2.83103	1.47783	2.38104
1	5.68419	1.96769	1.1646	2.03956	20.8704	4.11237	4.19745	2.82317	1.39649	2.38901
1	5.7852	2.00142	1.1646	2.00582	20.8704	4.01136	4.09644	2.8153	1.28277	2.40004
1	5.88621	2.03516	1.1646	1.97209	20.8704	3.91035	3.99543	2.80741	1.13977	2.41679
1	5.98722	2.0689	1.1646	1.93835	20.8704	3.80934	3.89442	2.79952	0.992774	2.43015
1	6.08824	2.10263	1.1646	1.90461	20.8704	3.70833	3.79341	2.79162	0.865798	2.45288
1	6.18925	2.13637	1.1646	1.87087	20.8704	3.60732	3.6924	2.78372	0.753629	2.47067
1	6.29026	2.17011	1.1646	1.83714	20.8704	3.50631	3.59139	2.77582	0.653677	2.49743
1	6.39127	2.20385	1.1646	1.8034	20.8704	3.4053	3.49038	2.76792	0.578716	2.51817
1	6.49228	2.23758	1.1646	1.76966	20.8704	3.30429	3.38937	2.76003	0.513241	2.54396
1	6.59329	2.27132	1.1646	1.73593	20.8704	3.20328	3.28836	2.75214	0.460101	2.56295
1	6.6943	2.30506	1.1646	1.70219	20.8704	3.10227	3.18735	2.74427	0.421929	2.58335
1	6.79531	2.3388	1.1646	1.66845	20.8704	3.00126	3.08634	2.7364	0.389287	2.59336
1	6.89632	2.37253	1.1646	1.63471	20.8704	2.90025	2.98533	2.72855	0.364272	2.60164
1	6.99733	2.40627	1.1646	1.60098	20.8704	2.79924	2.88432	2.72072	0.343566	2.59788
1	7.09834	2.44001	1.1646	1.56724	20.8704	2.69823	2.78331	2.7129	0.32738	2.56833
