  7.92e+13  3.27e-01  3.01e+40  3.62e+33  7.03e+40  0.00e+00  0.00e+00  0.00e+00  1.00e+41  2.98e+38
  1.10e+14  4.53e-01  8.93e+39  4.92e+33  9.77e+40  0.00e+00  0.00e+00  0.00e+00  1.07e+41  3.04e+38
  1.52e+14  6.28e-01  2.18e+39  6.67e+33  1.34e+41  0.00e+00  0.00e+00  0.00e+00  1.36e+41  3.97e+38
  2.10e+14  8.70e-01  4.26e+38  9.05e+33  1.82e+41  0.00e+00  0.00e+00  0.00e+00  1.83e+41  5.52e+38
  2.91e+14  1.20e+00  6.52e+37  1.23e+34  2.44e+41  0.00e+00  0.00e+00  0.00e+00  2.44e+41  7.66e+38
  4.03e+14  1.67e+00  7.58e+36  1.66e+34  3.23e+41  0.00e+00  0.00e+00  0.00e+00  3.23e+41  1.05e+39
  5.59e+14  2.31e+00  6.46e+35  2.25e+34  4.20e+41  0.00e+00  0.00e+00  0.00e+00  4.20e+41  1.40e+39
  7.73e+14  3.20e+00  3.89e+34  3.04e+34  5.40e+41  0.00e+00  0.00e+00  0.00e+00  5.40e+41  1.85e+39
  1.07e+15  4.43e+00  1.59e+33  4.12e+34  6.85e+41  0.00e+00  0.00e+00  0.00e+00  6.85e+41  2.40e+39
  1.48e+15  6.14e+00  4.22e+31  5.56e+34  8.53e+41  0.00e+00  0.00e+00  0.00e+00  8.53e+41  3.05e+39
  2.05e+15  8.50e+00  6.90e+29  7.52e+34  1.03e+42  0.00e+00  0.00e+00  0.00e+00  1.03e+42  3.76e+39
  2.85e+15  1.18e+01  6.59e+27  1.01e+35  1.21e+42  0.00e+00  0.00e+00  0.00e+00  1.21e+42  4.46e+39
  3.94e+15  1.63e+01  3.45e+25  1.37e+35  1.37e+42  0.00e+00  0.00e+00  0.00e+00  1.37e+42  5.07e+39
  5.46e+15  2.26e+01  9.24e+22  1.85e+35  1.48e+42  0.00e+00  0.00e+00  0.00e+00  1.48e+42  5.55e+39
  7.56e+15  3.13e+01  1.17e+20  2.49e+35  1.55e+42  0.00e+00  0.00e+00  0.00e+00  1.55e+42  5.84e+39
  1.05e+16  4.33e+01  6.47e+16  3.35e+35  1.55e+42  0.00e+00  0.00e+00  0.00e+00  1.55e+42  5.87e+39
  1.45e+16  5.99e+01  1.41e+13  4.50e+35  1.46e+42  0.00e+00  0.00e+00  0.00e+00  1.46e+42  5.54e+39
  2.01e+16  8.30e+01  1.10e+09  6.05e+35  1.30e+42  0.00e+00  0.00e+00  0.00e+00  1.30e+42  4.91e+39
  2.78e+16  1.15e+02  2.68e+04  8.13e+35  1.09e+42  0.00e+00  0.00e+00  0.00e+00  1.09e+42  4.12e+39
  3.85e+16  1.59e+02  1.82e-01  1.09e+36  8.73e+41  0.00e+00  0.00e+00  0.00e+00  8.73e+41  3.28e+39
  5.33e+16  2.21e+02  2.94e-07  1.46e+36  6.65e+41  0.00e+00  0.00e+00  0.00e+00  6.65e+41  2.47e+39
  7.38e+16  3.05e+02  9.62e-14  1.95e+36  4.95e+41  0.00e+00  0.00e+00  0.00e+00  4.95e+41  1.81e+39
  1.02e+17  4.23e+02  5.31e-21  2.61e+36  3.75e+41  0.00e+00  0.00e+00  0.00e+00  3.75e+41  1.34e+39
  1.42e+17  5.86e+02  4.03e-29  3.49e+36  3.06e+41  0.00e+00  0.00e+00  0.00e+00  3.06e+41  1.06e+39
  1.96e+17  8.11e+02  3.34e-38  4.65e+36  2.81e+41  0.00e+00  0.00e+00  0.00e+00  2.81e+41  9.46e+38
  2.72e+17  1.12e+03  2.36e-48  6.18e+36  2.90e+41  0.00e+00  0.00e+00  0.00e+00  2.90e+41  9.69e+38
  3.76e+17  1.56e+03  1.07e-59  8.21e+36  3.26e+41  0.00e+00  0.00e+00  0.00e+00  3.26e+41  1.09e+39
  5.21e+17  2.15e+03  2.26e-72  1.09e+37  3.80e+41  0.00e+00  0.00e+00  0.00e+00  3.80e+41  1.29e+39
  7.21e+17  2.98e+03  1.57e-86  1.44e+37  4.48e+41  0.00e+00  0.00e+00  0.00e+00  4.48e+41  1.54e+39
  9.99e+17  4.13e+03 2.43e-102  1.90e+37  5.26e+41  0.00e+00  0.00e+00  0.00e+00  5.26e+41  1.84e+39
  1.38e+18  5.72e+03 5.39e-120  2.49e+37  6.08e+41  0.00e+00  0.00e+00  0.00e+00  6.08e+41  2.15e+39
  1.92e+18  7.92e+03 1.06e-139  3.26e+37  6.93e+41  0.00e+00  0.00e+00  0.00e+00  6.93e+41  2.48e+39
  2.65e+18  1.10e+04 1.07e-161  4.25e+37  7.74e+41  0.00e+00  0.00e+00  0.00e+00  7.74e+41  2.80e+39
  3.67e+18  1.52e+04 3.04e-186  5.51e+37  8.47e+41  0.00e+00  0.00e+00  0.00e+00  8.47e+41  3.09e+39
  5.09e+18  2.10e+04 1.23e-213  7.09e+37  9.06e+41  0.00e+00  0.00e+00  0.00e+00  9.06e+41  3.33e+39
  7.05e+18  2.92e+04 3.39e-244  9.05e+37  9.46e+41  0.00e+00  0.00e+00  0.00e+00  9.46e+41  3.50e+39
