1.602e-18	3.04903e+24
2.21859e-18	4.22256e+24
3.07249e-18	5.84776e+24
4.25505e-18	8.09849e+24
5.89276e-18	1.12155e+25
8.16081e-18	1.55322e+25
1.13018e-17	2.15103e+25
1.56517e-17	2.97893e+25
2.16758e-17	4.12548e+25
3.00186e-17	5.71332e+25
4.15723e-17	7.9123e+25
5.75729e-17	1.08691e+26
7.97319e-17	1.47241e+26
1.1042e-16	2.03143e+26
1.52919e-16	2.76382e+26
2.11775e-16	3.74543e+26
2.93284e-16	5.02045e+26
4.06165e-16	6.68644e+26
5.62493e-16	8.84696e+26
7.78989e-16	1.1662e+27
1.07881e-15	1.53686e+27
1.49403e-15	2.02782e+27
2.06906e-15	2.67227e+27
2.86542e-15	3.49605e+27
3.96828e-15	4.52288e+27
5.49561e-15	5.80994e+27
7.6108e-15	7.4282e+27
1.05401e-14	1.01286e+28
1.45968e-14	1.29742e+28
2.02149e-14	1.65708e+28
2.79954e-14	2.08527e+28
3.87705e-14	2.56115e+28
5.36927e-14	3.05965e+28
7.43583e-14	3.57602e+28
1.02978e-13	3.97784e+28
1.42612e-13	4.23866e+28
1.97502e-13	3.9779e+28
2.73518e-13	2.99366e+28
3.78791e-13	1.56491e+28
5.24583e-13	4.27844e+27
7.26488e-13	1.31823e+27
1.0061e-12	6.79944e+26
1.39334e-12	4.53871e+26
1.92961e-12	3.12492e+26
2.6723e-12	2.10161e+26
3.70083e-12	1.36955e+26
5.12523e-12	8.70509e+25
7.09786e-12	5.36375e+25
9.82972e-12	3.19807e+25
1.36131e-11	1.96591e+25
1.88525e-11	1.34979e+25
2.61086e-11	1.04069e+25
3.61575e-11	9.16358e+24
5.0074e-11	8.89319e+24
6.93468e-11	8.80892e+24
9.60374e-11	8.5101e+24
1.33001e-10	7.79864e+24
1.84191e-10	6.67195e+24
2.55084e-10	5.31876e+24
3.53262e-10	3.99706e+24
4.89228e-10	2.88086e+24
6.77525e-10	2.00936e+24
9.38295e-10	1.35302e+24
1.29943e-09	8.75833e+23
1.79957e-09	5.45641e+23
2.49219e-09	3.27267e+23
3.4514e-09	1.87764e+23
4.7798e-09	1.03206e+23
6.61948e-09	5.52505e+22
9.16723e-09	2.91447e+22
1.26956e-08	1.52844e+22
1.75819e-08	8.13931e+21
2.4349e-08	4.45671e+21
3.37206e-08	2.49176e+21
4.66992e-08	1.40776e+21
6.4673e-08	7.94333e+20
8.95648e-08	4.43819e+20
1.24037e-07	2.45217e+20
1.71777e-07	1.33197e+20
2.37892e-07	7.10592e+19
3.29453e-07	3.71562e+19
4.56255e-07	1.89133e+19
6.31862e-07	9.26302e+18
8.75057e-07	4.29949e+18
1.21185e-06	1.82088e+18
1.67828e-06	7.07426e+17
2.32423e-06	2.21841e+17
3.21879e-06	5.36939e+16
4.45766e-06	8.76503e+15
6.17335e-06	6.62805e+14
8.54939e-06	2.67071e+13
1.18399e-05	4.81694e+11
1.6397e-05	1.51795e+09
2.27079e-05	830.226
3.14479e-05	3.03712e-06
4.35518e-05	2.27956e-13
6.03143e-05	3.76557e-23
8.35284e-05	1.29117e-36
0.000115677	3.51055e-55
0.0001602	8.23689e-81
