  7.92e+13  3.27e-01  4.35e+35  2.01e+36  6.29e+40  0.00e+00  0.00e+00  0.00e+00  6.29e+40  1.85e+39
  1.10e+14  4.53e-01  1.76e+34  2.72e+36  7.68e+40  0.00e+00  0.00e+00  0.00e+00  7.68e+40  2.15e+39
  1.52e+14  6.28e-01  4.58e+32  3.69e+36  9.38e+40  0.00e+00  0.00e+00  0.00e+00  9.38e+40  2.47e+39
  2.10e+14  8.70e-01  7.37e+30  5.01e+36  1.13e+41  0.00e+00  0.00e+00  0.00e+00  1.13e+41  2.80e+39
  2.91e+14  1.20e+00  6.89e+28  6.79e+36  1.28e+41  0.00e+00  0.00e+00  0.00e+00  1.28e+41  3.03e+39
  4.03e+14  1.67e+00  3.52e+26  9.20e+36  1.40e+41  0.00e+00  0.00e+00  0.00e+00  1.40e+41  3.19e+39
  5.59e+14  2.31e+00  9.20e+23  1.25e+37  1.51e+41  0.00e+00  0.00e+00  0.00e+00  1.51e+41  3.35e+39
  7.73e+14  3.20e+00  1.13e+21  1.69e+37  1.55e+41  0.00e+00  0.00e+00  0.00e+00  1.55e+41  3.38e+39
  1.07e+15  4.43e+00  6.07e+17  2.28e+37  1.47e+41  0.00e+00  0.00e+00  0.00e+00  1.47e+41  3.21e+39
  1.48e+15  6.14e+00  1.28e+14  3.08e+37  1.32e+41  0.00e+00  0.00e+00  0.00e+00  1.32e+41  2.94e+39
  2.05e+15  8.50e+00  9.52e+09  4.17e+37  1.15e+41  0.00e+00  0.00e+00  0.00e+00  1.15e+41  2.66e+39
  2.85e+15  1.18e+01  2.23e+05  5.63e+37  9.69e+40  0.00e+00  0.00e+00  0.00e+00  9.70e+40  2.37e+39
  3.94e+15  1.63e+01  1.44e+00  7.59e+37  8.34e+40  0.00e+00  0.00e+00  0.00e+00  8.35e+40  2.17e+39
  5.46e+15  2.26e+01  2.20e-06  1.02e+38  7.61e+40  0.00e+00  0.00e+00  0.00e+00  7.62e+40  2.09e+39
  7.56e+15  3.13e+01  6.77e-13  1.38e+38  7.66e+40  0.00e+00  0.00e+00  0.00e+00  7.67e+40  2.14e+39
  1.05e+16  4.33e+01  3.49e-20  1.86e+38  8.19e+40  0.00e+00  0.00e+00  0.00e+00  8.21e+40  2.28e+39
  1.45e+16  5.99e+01  2.45e-28  2.50e+38  8.95e+40  0.00e+00  0.00e+00  0.00e+00  8.97e+40  2.44e+39
  2.01e+16  8.30e+01  1.87e-37  3.36e+38  9.76e+40  0.00e+00  0.00e+00  0.00e+00  9.79e+40  2.59e+39
  2.78e+16  1.15e+02  1.20e-47  4.51e+38  1.05e+41  0.00e+00  0.00e+00  0.00e+00  1.06e+41  2.73e+39
  3.85e+16  1.59e+02  4.88e-59  6.05e+38  1.11e+41  0.00e+00  0.00e+00  0.00e+00  1.12e+41  2.82e+39
