9.675417661097853 38.60682210391041
10.362768496420049 39.08840829814577
9.198090692124104 38.64264365705893
10.21002386634845 40.02959427207637
10.992840095465395 40.3452469249128
10.992840095465395 40.64063154029741
14.601431980906922 40.833574444648434
14.582338902147972 40.907376537543605
14.639618138424822 40.96289333578117
14.75417661097852 40.963157701487056
14.792362768496421 40.944784284927486
14.98329355608592 40.59445566366807
15.00238663484487 40.539115109234444
15.155131264916468 40.7794675968423
15.422434367541767 40.466238296309896
17.713603818615752 40.009987148889294
17.770883054892604 39.973196254819165
17.98090692124105 39.955219386818435
18.133651551312653 39.90018725904167
18.3436754176611 39.88221039104094

