9	0	0.0751617	31.3186
9.09091	0	0.0751617	31.6895
9.18182	0	0.0751617	31.9731
9.27273	0	0.0751617	32.1861
9.36364	0	0.0751617	32.3416
9.45455	0	0.0751617	32.4506
9.54545	0	0.0751617	32.5219
9.63636	0	0.0751617	32.5625
9.72727	0	0.0751617	32.5783
9.81818	0	0.0751617	32.5739
9.90909	0	0.0751617	32.5532
10	0	0.0751617	32.5192
10.0909	0	0.0751617	32.4745
10.1818	0	0.0751617	32.421
10.2727	0	0.0751617	32.3605
10.3636	0	0.0751617	32.2942
10.4545	0	0.0751617	32.2233
10.5455	0	0.0751617	32.1486
10.6364	0	0.0751617	32.0709
10.7273	0	0.0751617	31.9906
10.8182	0	0.0751617	31.9084
10.9091	0	0.0751617	31.8245
11	0	0.0751617	31.7393
11.0909	0	0.0751617	31.653
11.1818	0	0.0751617	31.5658
11.2727	0	0.0751617	31.4779
11.3636	0	0.0751617	31.3895
11.4545	0	0.0751617	31.3006
11.5455	0	0.0751617	31.2113
11.6364	0	0.0751617	31.1217
11.7273	0	0.0751617	31.0318
11.8182	0	0.0751617	30.9418
11.9091	0	0.0751617	30.8516
12	0	0.0751617	30.7612
12.0909	0	0.0751617	30.6707
12.1818	0	0.0751617	30.5802
12.2727	0	0.0751617	30.4896
12.3636	0	0.0751617	30.3989
12.4545	0	0.0751617	30.3081
12.5455	0	0.0751617	30.2173
12.6364	0	0.0751617	30.1265
12.7273	0	0.0751617	30.0356
12.8182	0	0.0751617	29.9447
12.9091	0	0.0751617	29.8538
13	0	0.0751617	29.7628
13.0909	0	0.0751617	29.6718
13.1818	0	0.0751617	29.5808
13.2727	0	0.0751617	29.4897
13.3636	0	0.0751617	29.3985
13.4545	0	0.0751617	29.3073
13.5455	0	0.0751617	29.216
13.6364	0	0.0751617	29.1246
13.7273	0	0.0751617	29.033
13.8182	0	0.0751617	28.9413
13.9091	0	0.0751617	28.8495
14	0	0.0751617	28.7574
14.0909	0	0.0751617	28.665
14.1818	0	0.0751617	28.5722
14.2727	0	0.0751617	28.4791
14.3636	0	0.0751617	28.3854
14.4545	0	0.0751617	28.2911
14.5455	0	0.0751617	28.196
14.6364	0	0.0751617	28.0999
14.7273	0	0.0751617	28.0026
14.8182	0	0.0751617	27.9038
14.9091	0	0.0751617	27.8032
15	0	0.0751617	27.7003
15.0909	0	0.0751617	27.5947
15.1818	0	0.0751617	27.4856
15.2727	0	0.0751617	27.3722
15.3636	0	0.0751617	27.2537
15.4545	0	0.0751617	27.1286
15.5455	0	0.0751617	26.9957
15.6364	0	0.0751617	26.853
15.7273	0	0.0751617	26.6982
15.8182	0	0.0751617	26.5285
15.9091	0	0.0751617	26.3405
16	0	0.0751617	26.1299
16.0909	0	0.0751617	25.8914
16.1818	0	0.0751617	25.6185
16.2727	0	0.0751617	25.3033
16.3636	0	0.0751617	24.9358
16.4545	0	0.0751617	24.504
16.5455	0	0.0751617	23.9927
16.6364	0	0.0751617	23.3836
16.7273	0	0.0751617	22.6538
16.8182	0	0.0751617	21.7752
16.9091	0	0.0751617	20.7133
17	0	0.0751617	19.4252
17.0909	0	0.0751617	17.8584
17.1818	0	0.0751617	15.948
17.2727	0	0.0751617	13.6138
17.3636	0	0.0751617	10.7574
17.4545	0	0.0751617	7.25697
17.5455	0	0.0751617	2.96267
17.6364	0	0.0751617	-2.31038
17.7273	0	0.0751617	-8.79008
17.8182	0	0.0751617	-16.7574
17.9091	0	0.0751617	-26.5587
18	0	0.0751617	-38.621
9	1	0.140371	31.5813
9.09091	1	0.140371	31.9522
9.18182	1	0.140371	32.2359
9.27273	1	0.140371	32.4488
9.36364	1	0.140371	32.6043
9.45455	1	0.140371	32.7133
9.54545	1	0.140371	32.7846
9.63636	1	0.140371	32.8252
9.72727	1	0.140371	32.841
9.81818	1	0.140371	32.8366
9.90909	1	0.140371	32.8159
10	1	0.140371	32.7819
10.0909	1	0.140371	32.7372
10.1818	1	0.140371	32.6837
10.2727	1	0.140371	32.6232
10.3636	1	0.140371	32.5569
10.4545	1	0.140371	32.486
10.5455	1	0.140371	32.4113
10.6364	1	0.140371	32.3336
10.7273	1	0.140371	32.2533
10.8182	1	0.140371	32.1711
10.9091	1	0.140371	32.0872
11	1	0.140371	32.002
11.0909	1	0.140371	31.9157
11.1818	1	0.140371	31.8285
11.2727	1	0.140371	31.7406
11.3636	1	0.140371	31.6522
11.4545	1	0.140371	31.5633
11.5455	1	0.140371	31.474
11.6364	1	0.140371	31.3844
11.7273	1	0.140371	31.2945
11.8182	1	0.140371	31.2045
11.9091	1	0.140371	31.1143
12	1	0.140371	31.0239
12.0909	1	0.140371	30.9335
12.1818	1	0.140371	30.8429
12.2727	1	0.140371	30.7523
12.3636	1	0.140371	30.6616
12.4545	1	0.140371	30.5709
12.5455	1	0.140371	30.4801
12.6364	1	0.140371	30.3893
12.7273	1	0.140371	30.2985
12.8182	1	0.140371	30.2076
12.9091	1	0.140371	30.1167
13	1	0.140371	30.0257
13.0909	1	0.140371	29.9348
13.1818	1	0.140371	29.8438
13.2727	1	0.140371	29.7527
13.3636	1	0.140371	29.6617
13.4545	1	0.140371	29.5705
13.5455	1	0.140371	29.4794
13.6364	1	0.140371	29.3881
13.7273	1	0.140371	29.2968
13.8182	1	0.140371	29.2053
13.9091	1	0.140371	29.1137
14	1	0.140371	29.022
14.0909	1	0.140371	28.9301
14.1818	1	0.140371	28.8379
14.2727	1	0.140371	28.7455
14.3636	1	0.140371	28.6526
14.4545	1	0.140371	28.5594
14.5455	1	0.140371	28.4656
14.6364	1	0.140371	28.3711
14.7273	1	0.140371	28.2757
14.8182	1	0.140371	28.1794
14.9091	1	0.140371	28.0817
15	1	0.140371	27.9825
15.0909	1	0.140371	27.8814
15.1818	1	0.140371	27.7779
15.2727	1	0.140371	27.6714
15.3636	1	0.140371	27.5614
15.4545	1	0.140371	27.4469
15.5455	1	0.140371	27.3269
15.6364	1	0.140371	27.2001
15.7273	1	0.140371	27.0649
15.8182	1	0.140371	26.9195
15.9091	1	0.140371	26.7613
16	1	0.140371	26.5875
16.0909	1	0.140371	26.3944
16.1818	1	0.140371	26.1775
16.2727	1	0.140371	25.9312
16.3636	1	0.140371	25.6488
16.4545	1	0.140371	25.3218
16.5455	1	0.140371	24.9398
16.6364	1	0.140371	24.49
16.7273	1	0.140371	23.9567
16.8182	1	0.140371	23.3204
16.9091	1	0.140371	22.5571
17	1	0.140371	21.6371
17.0909	1	0.140371	20.5242
17.1818	1	0.140371	19.1733
17.2727	1	0.140371	17.529
17.3636	1	0.140371	15.523
17.4545	1	0.140371	13.071
17.5455	1	0.140371	10.0694
17.6364	1	0.140371	6.38991
17.7273	1	0.140371	1.87488
17.8182	1	0.140371	-3.6703
17.9091	1	0.140371	-10.4855
18	1	0.140371	-18.8664
9	2	0.20558	31.8128
9.09091	2	0.20558	32.1837
9.18182	2	0.20558	32.4674
9.27273	2	0.20558	32.6803
9.36364	2	0.20558	32.8358
9.45455	2	0.20558	32.9448
9.54545	2	0.20558	33.0161
9.63636	2	0.20558	33.0567
9.72727	2	0.20558	33.0725
9.81818	2	0.20558	33.0681
9.90909	2	0.20558	33.0474
10	2	0.20558	33.0134
10.0909	2	0.20558	32.9687
10.1818	2	0.20558	32.9152
10.2727	2	0.20558	32.8547
10.3636	2	0.20558	32.7884
10.4545	2	0.20558	32.7175
10.5455	2	0.20558	32.6428
10.6364	2	0.20558	32.5651
10.7273	2	0.20558	32.4848
10.8182	2	0.20558	32.4026
10.9091	2	0.20558	32.3187
11	2	0.20558	32.2335
11.0909	2	0.20558	32.1472
11.1818	2	0.20558	32.06
11.2727	2	0.20558	31.9721
11.3636	2	0.20558	31.8837
11.4545	2	0.20558	31.7948
11.5455	2	0.20558	31.7055
11.6364	2	0.20558	31.6159
11.7273	2	0.20558	31.5261
11.8182	2	0.20558	31.436
11.9091	2	0.20558	31.3458
12	2	0.20558	31.2554
12.0909	2	0.20558	31.165
12.1818	2	0.20558	31.0744
12.2727	2	0.20558	30.9838
12.3636	2	0.20558	30.8932
12.4545	2	0.20558	30.8024
12.5455	2	0.20558	30.7117
12.6364	2	0.20558	30.6208
12.7273	2	0.20558	30.53
12.8182	2	0.20558	30.4391
12.9091	2	0.20558	30.3483
13	2	0.20558	30.2573
13.0909	2	0.20558	30.1664
13.1818	2	0.20558	30.0754
13.2727	2	0.20558	29.9844
13.3636	2	0.20558	29.8934
13.4545	2	0.20558	29.8023
13.5455	2	0.20558	29.7112
13.6364	2	0.20558	29.62
13.7273	2	0.20558	29.5287
13.8182	2	0.20558	29.4374
13.9091	2	0.20558	29.346
14	2	0.20558	29.2544
14.0909	2	0.20558	29.1627
14.1818	2	0.20558	29.0708
14.2727	2	0.20558	28.9786
14.3636	2	0.20558	28.8862
14.4545	2	0.20558	28.7934
14.5455	2	0.20558	28.7002
14.6364	2	0.20558	28.6064
14.7273	2	0.20558	28.5119
14.8182	2	0.20558	28.4167
14.9091	2	0.20558	28.3204
15	2	0.20558	28.2229
15.0909	2	0.20558	28.1238
15.1818	2	0.20558	28.0228
15.2727	2	0.20558	27.9195
15.3636	2	0.20558	27.8133
15.4545	2	0.20558	27.7035
15.5455	2	0.20558	27.5893
15.6364	2	0.20558	27.4697
15.7273	2	0.20558	27.3435
15.8182	2	0.20558	27.209
15.9091	2	0.20558	27.0643
16	2	0.20558	26.9072
16.0909	2	0.20558	26.7346
16.1818	2	0.20558	26.543
